ticker,date,last,volume
8058 JT,2013-01-04,1274.7148,13756500
8058 JT,2013-01-07,1260.5513,8556300
8058 JT,2013-01-08,1257.5695,7799400
8058 JT,2013-01-09,1279.9329,10701100
8058 JT,2013-01-10,1298.5691,9087700
8058 JT,2013-01-11,1312.7326,11130000
8058 JT,2013-01-15,1317.9507,9606300
8058 JT,2013-01-16,1293.351,7951700
8058 JT,2013-01-17,1308.2599,8815900
8058 JT,2013-01-18,1352.2413,16439000
8058 JT,2013-01-21,1360.4412,13257200
8058 JT,2013-01-22,1369.3866,12246600
8058 JT,2013-01-23,1359.6958,8939100
8058 JT,2013-01-24,1384.2955,9717100
8058 JT,2013-01-25,1426.0406,12324900
8058 JT,2013-01-28,1429.7678,9664800
8058 JT,2013-01-29,1423.0588,9594200
8058 JT,2013-01-30,1430.5133,7187800
8058 JT,2013-01-31,1437.2223,7696200
8058 JT,2013-02-01,1408.8953,19430200
8058 JT,2013-02-04,1432.7496,8036200
8058 JT,2013-02-05,1429.0224,9788700
8058 JT,2013-02-06,1465.5493,14919500
8058 JT,2013-02-07,1455.8585,9581500
8058 JT,2013-02-08,1427.5315,11100000
8058 JT,2013-02-12,1439.4586,7775900
8058 JT,2013-02-13,1433.4951,6407500
8058 JT,2013-02-14,1429.0224,6932600
8058 JT,2013-02-15,1416.3498,7429700
8058 JT,2013-02-18,1434.2405,6263900
8058 JT,2013-02-19,1437.2223,5354500
8058 JT,2013-02-20,1434.2405,7404500
8058 JT,2013-02-21,1401.4408,10430200
8058 JT,2013-02-22,1379.0774,13230100
8058 JT,2013-02-25,1397.7136,7004500
8058 JT,2013-02-26,1379.0774,7431500
8058 JT,2013-02-27,1359.6958,5997300
8058 JT,2013-02-28,1370.8775,7808500
8058 JT,2013-03-01,1364.1685,6879900
8058 JT,2013-03-04,1341.8051,9566000
8058 JT,2013-03-05,1346.2777,8117300
8058 JT,2013-03-06,1356.714,5918900
8058 JT,2013-03-07,1360.4412,8406100
8058 JT,2013-03-08,1361.9321,14508800
8058 JT,2013-03-11,1389.5137,14876600
8058 JT,2013-03-12,1406.659,11556000
8058 JT,2013-03-13,1391.75,7632300
8058 JT,2013-03-14,1377.5865,9060200
8058 JT,2013-03-15,1382.0592,11374700
8058 JT,2013-03-18,1367.8957,7124300
8058 JT,2013-03-19,1385.041,5635000
8058 JT,2013-03-21,1384.2955,6817100
8058 JT,2013-03-22,1371.6229,7136300
8058 JT,2013-03-25,1377.5865,8354700
8058 JT,2013-03-26,1362.6776,7925600
8058 JT,2013-03-27,1365.7086,8105500
8058 JT,2013-03-28,1333.8774,11006600
8058 JT,2013-03-29,1320.9934,8508400
8058 JT,2013-04-01,1299.7726,7588800
8058 JT,2013-04-02,1265.6678,11742500
8058 JT,2013-04-03,1263.3941,8177800
8058 JT,2013-04-04,1268.6993,14090100
8058 JT,2013-04-05,1258.8468,21582800
8058 JT,2013-04-08,1298.2568,14391100
8058 JT,2013-04-09,1328.5722,17783500
8058 JT,2013-04-10,1386.9294,23403200
8058 JT,2013-04-11,1399.0555,14927100
8058 JT,2013-04-12,1389.9609,11851100
8058 JT,2013-04-15,1353.5824,11036500
8058 JT,2013-04-16,1321.7513,13110800
8058 JT,2013-04-17,1330.8459,8245800
8058 JT,2013-04-18,1305.0778,11782300
8058 JT,2013-04-19,1307.3515,10204900
8058 JT,2013-04-22,1317.204,6700700
8058 JT,2013-04-23,1302.0463,7499400
8058 JT,2013-04-24,1327.8143,9070000
8058 JT,2013-04-25,1352.0667,9681600
8058 JT,2013-04-26,1329.3301,9225800
8058 JT,2013-04-30,1324.7828,7804100
8058 JT,2013-05-01,1314.1724,6976000
8058 JT,2013-05-02,1314.9303,6401200
8058 JT,2013-05-07,1365.7086,12756700
8058 JT,2013-05-08,1417.2448,24667700
8058 JT,2013-05-09,1434.6761,14390500
8058 JT,2013-05-10,1460.4442,17002600
8058 JT,2013-05-13,1445.2865,14041700
8058 JT,2013-05-14,1428.613,9946400
8058 JT,2013-05-15,1439.9813,11236800
8058 JT,2013-05-16,1437.7077,8964500
8058 JT,2013-05-17,1434.6761,7248000
8058 JT,2013-05-20,1458.9284,14914200
8058 JT,2013-05-21,1523.3486,29349400
8058 JT,2013-05-22,1549.1167,30073500
8058 JT,2013-05-23,1498.3384,28196000
8058 JT,2013-05-24,1451.3496,26543100
8058 JT,2013-05-27,1402.0871,14381400
8058 JT,2013-05-28,1408.1501,11672900
8058 JT,2013-05-29,1402.0871,9630700
8058 JT,2013-05-30,1370.2559,16468700
8058 JT,2013-05-31,1353.5824,12469600
8058 JT,2013-06-03,1346.7615,13207800
8058 JT,2013-06-04,1363.4349,11080600
8058 JT,2013-06-05,1330.8459,10666700
8058 JT,2013-06-06,1305.0778,13734400
8058 JT,2013-06-07,1287.6464,15038200
8058 JT,2013-06-10,1321.7513,9231500
8058 JT,2013-06-11,1324.0249,10732700
8058 JT,2013-06-12,1303.562,10827400
8058 JT,2013-06-13,1287.6464,13444700
8058 JT,2013-06-14,1293.7095,15188200
8058 JT,2013-06-17,1306.5936,8620800
8058 JT,2013-06-18,1302.0463,7958700
8058 JT,2013-06-19,1352.8245,9933500
8058 JT,2013-06-20,1347.5194,12872500
8058 JT,2013-06-21,1311.1409,25959600
8058 JT,2013-06-24,1289.9201,11351300
8058 JT,2013-06-25,1279.3097,10278700
8058 JT,2013-06-26,1270.2151,6446200
8058 JT,2013-06-27,1273.2466,9858200
8058 JT,2013-06-28,1287.6464,11319000
8058 JT,2013-07-01,1299.7726,7581800
8058 JT,2013-07-02,1344.4878,9142200
8058 JT,2013-07-03,1346.7615,5720700
8058 JT,2013-07-04,1339.9405,3872200
8058 JT,2013-07-05,1353.5824,6581800
8058 JT,2013-07-08,1345.2457,6982600
8058 JT,2013-07-09,1364.1928,5912900
8058 JT,2013-07-10,1376.319,7510700
8058 JT,2013-07-11,1379.3505,6055800
8058 JT,2013-07-12,1386.1715,7313700
8058 JT,2013-07-16,1392.2346,5249300
8058 JT,2013-07-17,1407.3923,7924600
8058 JT,2013-07-18,1424.8236,7251000
8058 JT,2013-07-19,1410.4238,9401600
8058 JT,2013-07-22,1402.0871,6966000
8058 JT,2013-07-23,1415.729,5756900
8058 JT,2013-07-24,1424.0657,4323000
8058 JT,2013-07-25,1414.2132,6088400
8058 JT,2013-07-26,1380.8663,6986800
8058 JT,2013-07-29,1352.8245,6097700
8058 JT,2013-07-30,1361.1613,5218900
8058 JT,2013-07-31,1355.8561,6428800
8058 JT,2013-08-01,1376.319,5066700
8058 JT,2013-08-02,1430.8867,11750000
8058 JT,2013-08-05,1433.9182,6626700
8058 JT,2013-08-06,1459.6863,9559900
8058 JT,2013-08-07,1414.2132,8809200
8058 JT,2013-08-08,1414.9711,6263600
8058 JT,2013-08-09,1428.613,8089400
8058 JT,2013-08-12,1441.4971,8089100
8058 JT,2013-08-13,1456.6548,6175400
8058 JT,2013-08-14,1467.2652,7167700
8058 JT,2013-08-15,1455.139,5105500
8058 JT,2013-08-16,1434.6761,7102100
8058 JT,2013-08-19,1436.9498,4530300
8058 JT,2013-08-20,1399.8134,6723900
8058 JT,2013-08-21,1410.4238,7757600
8058 JT,2013-08-22,1400.5713,5130900
8058 JT,2013-08-23,1422.55,7253700
8058 JT,2013-08-26,1416.4869,4340500
8058 JT,2013-08-27,1416.4869,3912000
8058 JT,2013-08-28,1405.8765,6301000
8058 JT,2013-08-29,1407.3923,4143400
8058 JT,2013-08-30,1396.024,6000700
8058 JT,2013-09-02,1393.7503,3878900
8058 JT,2013-09-03,1435.434,6702300
8058 JT,2013-09-04,1445.2865,5298300
8058 JT,2013-09-05,1450.5917,6658200
8058 JT,2013-09-06,1439.9813,5176600
8058 JT,2013-09-09,1464.9915,6975700
8058 JT,2013-09-10,1485.4544,9430100
8058 JT,2013-09-11,1483.9386,5388500
8058 JT,2013-09-12,1482.4229,4109200
8058 JT,2013-09-13,1483.1807,7435600
8058 JT,2013-09-17,1495.3069,6493700
8058 JT,2013-09-18,1503.6436,7791600
8058 JT,2013-09-19,1537.7485,9729500
8058 JT,2013-09-20,1552.1483,7360000
8058 JT,2013-09-24,1549.8746,7130000
8058 JT,2013-09-25,1550.6325,4878100
8058 JT,2013-09-26,1574.4769,7748200
8058 JT,2013-09-27,1561.4012,4720600
8058 JT,2013-09-30,1527.558,6440500
8058 JT,2013-10-01,1521.4047,4721500
