ticker,date,last,volume
6753 JT,2013-01-04,2848.9352,10249700
6753 JT,2013-01-07,2723.3889,4805900
6753 JT,2013-01-08,2829.6204,7704800
6753 JT,2013-01-09,2810.3056,3363800
6753 JT,2013-01-10,2829.6204,2655100
6753 JT,2013-01-11,3186.9445,16929200
6753 JT,2013-01-15,3100.0278,11074200
6753 JT,2013-01-16,3042.0833,4375100
6753 JT,2013-01-17,3264.2037,20953500
6753 JT,2013-01-18,3322.1482,9411900
6753 JT,2013-01-21,3196.6019,5190700
6753 JT,2013-01-22,3100.0278,3774700
6753 JT,2013-01-23,3129.0,3438800
6753 JT,2013-01-24,3157.9722,4592900
6753 JT,2013-01-25,3157.9722,5277500
6753 JT,2013-01-28,3109.6852,3589300
6753 JT,2013-01-29,3109.6852,1991300
6753 JT,2013-01-30,3090.3704,2571300
6753 JT,2013-01-31,3003.4537,3419700
6753 JT,2013-02-01,3177.2871,8761500
6753 JT,2013-02-04,3351.1204,21058500
6753 JT,2013-02-05,3235.2315,6966200
6753 JT,2013-02-06,3254.5463,3921800
6753 JT,2013-02-07,3244.8889,4478800
6753 JT,2013-02-08,3206.2593,2686700
6753 JT,2013-02-12,3215.9167,1631700
6753 JT,2013-02-13,3167.6296,1811000
6753 JT,2013-02-14,3167.6296,1805300
6753 JT,2013-02-15,3042.0833,2545500
6753 JT,2013-02-18,3129.0,4025300
6753 JT,2013-02-19,3206.2593,6672400
6753 JT,2013-02-20,3196.6019,2298400
6753 JT,2013-02-21,3100.0278,2372800
6753 JT,2013-02-22,2993.7963,3027600
6753 JT,2013-02-25,2839.2778,8668400
6753 JT,2013-02-26,2877.9074,4775500
6753 JT,2013-02-27,2839.2778,2053000
6753 JT,2013-02-28,2839.2778,1385100
6753 JT,2013-03-01,2906.8796,2305300
6753 JT,2013-03-04,2897.2222,1525000
6753 JT,2013-03-05,2887.5648,1283600
6753 JT,2013-03-06,3293.1759,22743500
6753 JT,2013-03-07,3032.4259,9103200
6753 JT,2013-03-08,3080.713,5133700
6753 JT,2013-03-11,2984.1389,3335700
6753 JT,2013-03-12,2916.5371,2293600
6753 JT,2013-03-13,2974.4815,2477000
6753 JT,2013-03-14,2964.8241,1880200
6753 JT,2013-03-15,3042.0833,2415900
6753 JT,2013-03-18,2964.8241,1506100
6753 JT,2013-03-19,2964.8241,1368300
6753 JT,2013-03-21,2974.4815,1037200
6753 JT,2013-03-22,2916.5371,1207000
6753 JT,2013-03-25,2848.9352,1501900
6753 JT,2013-03-26,2800.6482,1915100
6753 JT,2013-03-27,2684.7593,2850500
6753 JT,2013-03-28,2588.1852,3814800
6753 JT,2013-03-29,2626.8148,2318700
6753 JT,2013-04-01,2559.213,969800
6753 JT,2013-04-02,2520.5833,1710500
6753 JT,2013-04-03,2375.7222,6380800
6753 JT,2013-04-04,2443.3241,2566400
6753 JT,2013-04-05,2520.5833,2543700
6753 JT,2013-04-08,2704.0741,3671200
6753 JT,2013-04-09,2723.3889,2531200
6753 JT,2013-04-10,2800.6482,2023700
6753 JT,2013-04-11,3022.7685,9017000
6753 JT,2013-04-12,3235.2315,14671800
