ticker,date,last,volume
4502 JT,2013-01-04,2949.0962,3060300
4502 JT,2013-01-07,2960.2249,1884300
4502 JT,2013-01-08,2971.3536,2810000
4502 JT,2013-01-09,2986.1918,3242500
4502 JT,2013-01-10,3071.5116,3269700
4502 JT,2013-01-11,3167.96,5102400
4502 JT,2013-01-15,3249.5702,3641200
4502 JT,2013-01-16,3208.7651,3981100
4502 JT,2013-01-17,3260.6989,3937100
4502 JT,2013-01-18,3301.504,3529100
4502 JT,2013-01-21,3290.3753,2187300
4502 JT,2013-01-22,3297.7944,3265100
4502 JT,2013-01-23,3238.4415,2780400
4502 JT,2013-01-24,3305.2135,3745300
4502 JT,2013-01-25,3375.6951,3709900
4502 JT,2013-01-28,3423.9193,4314100
4502 JT,2013-01-29,3435.048,2256600
4502 JT,2013-01-30,3483.2722,2476300
4502 JT,2013-01-31,3486.9817,3152200
4502 JT,2013-02-01,3472.1435,2401900
4502 JT,2013-02-04,3468.434,2647900
4502 JT,2013-02-05,3375.6951,3873900
4502 JT,2013-02-06,3498.1104,4033100
4502 JT,2013-02-07,3486.9817,3010200
4502 JT,2013-02-08,3431.3384,3462300
4502 JT,2013-02-12,3468.434,2588500
4502 JT,2013-02-13,3468.434,2926700
4502 JT,2013-02-14,3479.5626,2953000
4502 JT,2013-02-15,3457.3053,2486700
4502 JT,2013-02-18,3490.6913,2297800
4502 JT,2013-02-19,3494.4008,1841500
4502 JT,2013-02-20,3553.7537,2768100
4502 JT,2013-02-21,3542.6251,2374700
4502 JT,2013-02-22,3564.8824,3403000
4502 JT,2013-02-25,3572.3015,3481500
4502 JT,2013-02-26,3535.2059,3015300
4502 JT,2013-02-27,3486.9817,2271000
4502 JT,2013-02-28,3557.4633,2396800
4502 JT,2013-03-01,3627.9448,3220500
4502 JT,2013-03-04,3661.3308,1977200
4502 JT,2013-03-05,3650.2022,1784300
4502 JT,2013-03-06,3668.7499,1895900
4502 JT,2013-03-07,3709.555,3712000
4502 JT,2013-03-08,3768.9079,7516900
4502 JT,2013-03-11,3813.4226,2929800
4502 JT,2013-03-12,3806.0035,2943900
4502 JT,2013-03-13,3754.0697,2092400
4502 JT,2013-03-14,3820.8417,2357800
4502 JT,2013-03-15,3895.0328,5792100
4502 JT,2013-03-18,3806.0035,3251400
4502 JT,2013-03-19,3850.5181,1661400
