ticker,date,last,volume
3863 JT,2013-04-02,1102.0812,1078400
3863 JT,2013-04-03,1102.9136,655200
3863 JT,2013-04-04,1115.3994,390400
3863 JT,2013-04-05,1003.8595,2112900
3863 JT,2013-04-08,1048.8084,1034400
3863 JT,2013-04-09,1040.4845,1568400
3863 JT,2013-04-10,1072.9476,1267000
3863 JT,2013-04-11,1063.7914,1092800
3863 JT,2013-04-12,1084.6011,806200
3863 JT,2013-04-15,1047.1436,934500
3863 JT,2013-04-16,1021.3396,944500
3863 JT,2013-04-17,1018.8424,782700
3863 JT,2013-04-18,1016.3453,694800
3863 JT,2013-04-19,1014.6805,587800
3863 JT,2013-04-22,1022.172,724200
3863 JT,2013-04-23,1020.5072,759500
3863 JT,2013-04-24,1046.3112,1013400
3863 JT,2013-04-25,1157.0188,1956400
3863 JT,2013-04-26,1230.2689,3049200
3863 JT,2013-04-30,1208.6268,1570600
3863 JT,2013-05-01,1309.3457,1938800
3863 JT,2013-05-02,1245.2519,896800
3863 JT,2013-05-07,1274.3854,836700
3863 JT,2013-05-08,1284.3741,1041800
3863 JT,2013-05-09,1266.0616,568800
3863 JT,2013-05-10,1345.9708,1034200
3863 JT,2013-05-13,1351.7975,536900
3863 JT,2013-05-14,1379.2663,851500
3863 JT,2013-05-15,1332.6526,1164400
3863 JT,2013-05-16,1250.2462,1877900
3863 JT,2013-05-17,1320.1667,1068800
3863 JT,2013-05-20,1360.9537,988500
3863 JT,2013-05-21,1365.9481,653700
3863 JT,2013-05-22,1360.1214,476700
3863 JT,2013-05-23,1280.2121,1105100
3863 JT,2013-05-24,1246.9166,983700
3863 JT,2013-05-27,1190.3143,672100
3863 JT,2013-05-28,1153.6892,782700
3863 JT,2013-05-29,1132.0471,901600
3863 JT,2013-05-30,1107.9079,1552600
3863 JT,2013-05-31,1049.6408,8360200
3863 JT,2013-06-03,1004.6918,1929600
3863 JT,2013-06-04,1038.8197,1172600
3863 JT,2013-06-05,1016.3453,1573100
3863 JT,2013-06-06,1013.0157,1347500
3863 JT,2013-06-07,1013.0157,934000
3863 JT,2013-06-10,1032.993,667400
3863 JT,2013-06-11,1115.3994,1741600
3863 JT,2013-06-12,1087.0982,1305800
3863 JT,2013-06-13,1027.1663,1340300
3863 JT,2013-06-14,1035.4902,1439800
3863 JT,2013-06-17,1053.8027,954000
3863 JT,2013-06-18,1043.8141,540200
3863 JT,2013-06-19,1083.7687,849200
3863 JT,2013-06-20,1145.3653,1298300
3863 JT,2013-06-21,1163.6779,857700
3863 JT,2013-06-24,1160.3483,697900
3863 JT,2013-06-25,1154.5216,985000
3863 JT,2013-06-26,1172.8341,676000
3863 JT,2013-06-27,1176.9961,536800
3863 JT,2013-06-28,1176.9961,770600
3863 JT,2013-07-01,1167.0074,729700
3863 JT,2013-07-02,1188.6495,750700
3863 JT,2013-07-03,1161.1807,521600
3863 JT,2013-07-04,1204.4649,1366000
3863 JT,2013-07-05,1172.8341,1373400
3863 JT,2013-07-08,1201.1353,1058400
3863 JT,2013-07-09,1190.3143,1002000
3863 JT,2013-07-10,1208.6268,474700
3863 JT,2013-07-11,1194.4762,483400
3863 JT,2013-07-12,1190.3143,737500
3863 JT,2013-07-16,1252.7433,541200
3863 JT,2013-07-17,1245.2519,284800
3863 JT,2013-07-18,1246.0842,376700
3863 JT,2013-07-19,1211.9564,517000
3863 JT,2013-07-22,1205.2973,469400
3863 JT,2013-07-23,1251.0786,540700
3863 JT,2013-07-24,1271.0559,485800
3863 JT,2013-07-25,1247.749,770200
3863 JT,2013-07-26,1193.6438,550600
3863 JT,2013-07-29,1190.3143,446500
3863 JT,2013-07-30,1227.7717,349000
3863 JT,2013-07-31,1188.6495,445600
3863 JT,2013-08-01,1219.4478,649400
3863 JT,2013-08-02,1245.2519,515000
3863 JT,2013-08-05,1196.141,822200
3863 JT,2013-08-06,1173.6665,1132100
3863 JT,2013-08-07,1147.0301,707000
3863 JT,2013-08-08,1144.533,565100
3863 JT,2013-08-09,1133.7119,718400
3863 JT,2013-08-12,1121.2261,814900
3863 JT,2013-08-13,1154.5216,625700
3863 JT,2013-08-14,1194.4762,934100
3863 JT,2013-08-15,1182.8228,485200
3863 JT,2013-08-16,1159.5159,262000
3863 JT,2013-08-19,1190.3143,281400
3863 JT,2013-08-20,1173.6665,434000
3863 JT,2013-08-21,1115.3994,703900
3863 JT,2013-08-22,1111.2375,496500
3863 JT,2013-08-23,1134.5443,710300
3863 JT,2013-08-26,1133.7119,205800
3863 JT,2013-08-27,1128.7176,370600
3863 JT,2013-08-28,1122.0585,371000
3863 JT,2013-08-29,1151.1921,400900
3863 JT,2013-08-30,1115.3994,552500
3863 JT,2013-09-02,1127.0528,337500
3863 JT,2013-09-03,1151.1921,681600
3863 JT,2013-09-04,1167.0074,591700
3863 JT,2013-09-05,1180.3256,468100
3863 JT,2013-09-06,1181.9904,444000
3863 JT,2013-09-09,1203.6325,492100
3863 JT,2013-09-10,1200.3029,608800
3863 JT,2013-09-11,1204.4649,332000
3863 JT,2013-09-12,1204.4649,309900
3863 JT,2013-09-13,1225.2746,851200
3863 JT,2013-09-17,1243.5871,420800
3863 JT,2013-09-18,1254.4081,375400
3863 JT,2013-09-19,1305.1838,614400
3863 JT,2013-09-20,1290.2008,446800
3863 JT,2013-09-24,1300.1894,231900
3863 JT,2013-09-25,1284.3741,407300
3863 JT,2013-09-26,1334.6433,493100
3863 JT,2013-09-27,1337.9946,569100
3863 JT,2013-09-30,1298.6171,510100
3863 JT,2013-10-01,1265.9422,504600
3863 JT,2013-10-02,1245.8346,494600
3863 JT,2013-10-03,1219.8623,864000
3863 JT,2013-10-04,1222.3757,1006000
3863 JT,2013-10-07,1223.2136,581400
3863 JT,2013-10-08,1205.6194,563600
3863 JT,2013-10-09,1218.1866,637300
3863 JT,2013-10-10,1236.6186,580200
3863 JT,2013-10-11,1266.7801,765800
3863 JT,2013-10-15,1317.8869,849000
3863 JT,2013-10-16,1370.6694,1112700
3863 JT,2013-10-17,1359.7778,767700
3863 JT,2013-10-18,1385.7501,977200
3863 JT,2013-10-21,1394.9661,383000
3863 JT,2013-10-22,1368.9938,380800
3863 JT,2013-10-23,1342.1836,480700
3863 JT,2013-10-24,1367.3182,537100
3863 JT,2013-10-25,1335.4811,803700
3863 JT,2013-10-28,1340.508,586900
3863 JT,2013-10-29,1332.1298,429000
3863 JT,2013-10-30,1352.2374,828100
3863 JT,2013-10-31,1309.5088,696300
3863 JT,2013-11-01,1322.9138,377200
3863 JT,2013-11-05,1296.1037,540100
3863 JT,2013-11-06,1335.4811,698600
3863 JT,2013-11-07,1423.4519,1221500
3863 JT,2013-11-08,1457.8025,1251400
3863 JT,2013-11-11,1425.1276,791700
3863 JT,2013-11-12,1447.7486,875300
3863 JT,2013-11-13,1482.0992,1307400
3863 JT,2013-11-14,1486.2882,1139800
3863 JT,2013-11-15,1441.8839,1209000
3863 JT,2013-11-18,1438.5327,998700
3863 JT,2013-11-19,1418.425,1202500
3863 JT,2013-11-20,1467.8563,1107900
3863 JT,2013-11-21,1447.7486,857300
3863 JT,2013-11-22,1475.3966,567400
3863 JT,2013-11-25,1503.0446,462500
3863 JT,2013-11-26,1527.3413,1163700
3863 JT,2013-11-27,1510.585,671500
3863 JT,2013-11-28,1561.6918,779300
3863 JT,2013-11-29,1562.5296,669700
3863 JT,2013-12-02,1562.5296,665100
3863 JT,2013-12-03,1652.1761,1920600
3863 JT,2013-12-04,1617.8256,1576400
3863 JT,2013-12-05,1596.8802,1324200
3863 JT,2013-12-06,1619.5012,1428500
3863 JT,2013-12-09,1672.2837,605500
3863 JT,2013-12-10,1657.203,1035800
3863 JT,2013-12-11,1584.3129,1318900
3863 JT,2013-12-12,1582.6373,1839900
3863 JT,2013-12-13,1597.718,1902200
3863 JT,2013-12-16,1575.0969,774000
3863 JT,2013-12-17,1630.3929,891700
3863 JT,2013-12-18,1637.9332,710100
3863 JT,2013-12-19,1643.7979,800600
3863 JT,2013-12-20,1619.5012,832800
3863 JT,2013-12-24,1620.339,845800
3863 JT,2013-12-25,1674.7972,882300
3863 JT,2013-12-26,1751.8764,863300
3863 JT,2013-12-27,1739.3091,576200
3863 JT,2013-12-30,1637.0954,1661300
3863 JT,2014-01-06,1650.5005,897200
3863 JT,2014-01-07,1680.6619,907700
3863 JT,2014-01-08,1678.9863,705900
3863 JT,2014-01-09,1637.0954,1570900
3863 JT,2014-01-10,1619.5012,1213900
3863 JT,2014-01-14,1582.6373,902500
3863 JT,2014-01-15,1606.934,760300
3863 JT,2014-01-16,1580.1238,1335700
3863 JT,2014-01-17,1534.8817,1568100
3863 JT,2014-01-20,1497.1799,1309700
3863 JT,2014-01-21,1514.774,737800
3863 JT,2014-01-22,1522.3144,758000
3863 JT,2014-01-23,1499.6933,576300
3863 JT,2014-01-24,1500.5311,799700
3863 JT,2014-01-27,1468.6941,968900
3863 JT,2014-01-28,1453.6134,921500
3863 JT,2014-01-29,1525.6657,993400
3863 JT,2014-01-30,1539.9086,1458300
3863 JT,2014-01-31,1560.854,1397000
3863 JT,2014-02-03,1520.6388,865000
3863 JT,2014-02-04,1495.5042,1425800
3863 JT,2014-02-05,1492.9908,1789100
3863 JT,2014-02-06,1609.4474,1763000
3863 JT,2014-02-07,1645.4736,1090900
3863 JT,2014-02-10,1669.7703,576800
3863 JT,2014-02-12,1682.3375,816200
3863 JT,2014-02-13,1653.8518,547500
3863 JT,2014-02-14,1616.9878,786400
3863 JT,2014-02-17,1653.0139,655300
3863 JT,2014-02-18,1704.1208,943800
3863 JT,2014-02-19,1709.9855,604000
3863 JT,2014-02-20,1671.4459,651600
3863 JT,2014-02-21,1735.9579,860100
3863 JT,2014-02-24,1733.4444,447700
