ticker,date,last,volume
1801 JT,2013-01-04,1232.0186,2254000
1801 JT,2013-01-07,1236.1949,3452200
1801 JT,2013-01-08,1215.3132,3918400
1801 JT,2013-01-09,1240.3712,2350800
1801 JT,2013-01-10,1252.9002,2702000
1801 JT,2013-01-11,1244.5476,2672400
1801 JT,2013-01-15,1248.7239,2314200
1801 JT,2013-01-16,1211.1369,3072000
1801 JT,2013-01-17,1165.1972,4347000
1801 JT,2013-01-18,1148.4919,4423200
1801 JT,2013-01-21,1148.4919,3919600
1801 JT,2013-01-22,1156.8445,3586000
1801 JT,2013-01-23,1115.0812,2027600
1801 JT,2013-01-24,1144.3155,2337600
1801 JT,2013-01-25,1140.1392,2304400
1801 JT,2013-01-28,1115.0812,2303800
1801 JT,2013-01-29,1106.7285,2871800
1801 JT,2013-01-30,1144.3155,3103400
1801 JT,2013-01-31,1140.1392,2539400
1801 JT,2013-02-01,1131.7865,2063600
1801 JT,2013-02-04,1123.4339,1751200
1801 JT,2013-02-05,1106.7285,2559200
1801 JT,2013-02-06,1127.6102,2602000
1801 JT,2013-02-07,1181.9025,6707400
1801 JT,2013-02-08,1144.3155,3272400
1801 JT,2013-02-12,1140.1392,2627000
1801 JT,2013-02-13,1123.4339,1741200
1801 JT,2013-02-14,1106.7285,1745600
1801 JT,2013-02-15,1077.4942,2455200
1801 JT,2013-02-18,1090.0232,1867200
1801 JT,2013-02-19,1094.1995,1617400
1801 JT,2013-02-20,1098.3759,1408200
1801 JT,2013-02-21,1098.3759,1283400
1801 JT,2013-02-22,1081.6705,2209200
1801 JT,2013-02-25,1102.5522,2451000
1801 JT,2013-02-26,1098.3759,1586400
1801 JT,2013-02-27,1115.0812,2495400
1801 JT,2013-02-28,1144.3155,2594800
1801 JT,2013-03-01,1156.8445,1602400
1801 JT,2013-03-04,1148.4919,1592000
1801 JT,2013-03-05,1152.6682,2185600
1801 JT,2013-03-06,1140.1392,1415200
1801 JT,2013-03-07,1131.7865,967400
1801 JT,2013-03-08,1131.7865,2472200
1801 JT,2013-03-11,1152.6682,1902200
1801 JT,2013-03-12,1135.9629,1567800
1801 JT,2013-03-13,1110.9049,1750600
1801 JT,2013-03-14,1098.3759,1967800
1801 JT,2013-03-15,1102.5522,2836000
1801 JT,2013-03-18,1069.1415,1887400
1801 JT,2013-03-19,1077.4942,2141600
1801 JT,2013-03-21,1110.9049,1770200
1801 JT,2013-03-22,1098.3759,1534600
1801 JT,2013-03-25,1110.9049,1335000
1801 JT,2013-03-26,1106.7285,1445200
1801 JT,2013-03-27,1113.0527,782000
1801 JT,2013-03-28,1100.4044,949200
1801 JT,2013-03-29,1091.9722,1084600
1801 JT,2013-04-01,1100.4044,1921200
1801 JT,2013-04-02,1070.8916,2258200
1801 JT,2013-04-03,1066.6755,1376400
1801 JT,2013-04-04,1108.8366,1701800
1801 JT,2013-04-05,1104.6205,3000800
1801 JT,2013-04-08,1121.485,3134600
1801 JT,2013-04-09,1159.4299,5769000
1801 JT,2013-04-10,1222.6716,6119600
1801 JT,2013-04-11,1205.8071,3893600
1801 JT,2013-04-12,1210.0232,2658000
1801 JT,2013-04-15,1197.3749,1253200
1801 JT,2013-04-16,1218.4555,2963000
1801 JT,2013-04-17,1226.8877,1486200
1801 JT,2013-04-18,1239.536,1946200
1801 JT,2013-04-19,1239.536,1550800
1801 JT,2013-04-22,1332.2904,6365200
1801 JT,2013-04-23,1391.3159,6203000
1801 JT,2013-04-24,1366.0193,3209200
1801 JT,2013-04-25,1361.8032,2008400
1801 JT,2013-04-26,1353.3709,1949600
1801 JT,2013-04-30,1370.2354,2450600
1801 JT,2013-05-01,1387.0998,1632600
1801 JT,2013-05-02,1349.1548,1683000
1801 JT,2013-05-07,1387.0998,1407200
1801 JT,2013-05-08,1437.6931,3126000
1801 JT,2013-05-09,1484.0703,4569400
1801 JT,2013-05-10,1462.9898,3099000
1801 JT,2013-05-13,1522.0153,5660400
1801 JT,2013-05-14,1652.7147,5372200
1801 JT,2013-05-15,1597.9053,3411400
1801 JT,2013-05-16,1559.9603,2109800
1801 JT,2013-05-17,1614.7697,2536000
1801 JT,2013-05-20,1678.0113,2916200
1801 JT,2013-05-21,1656.9308,1746600
1801 JT,2013-05-22,1707.5241,3184800
1801 JT,2013-05-23,1538.8797,3191200
1801 JT,2013-05-24,1530.4475,3971400
1801 JT,2013-05-27,1454.5575,2426800
1801 JT,2013-05-28,1450.3414,1987000
1801 JT,2013-05-29,1475.6381,1790200
1801 JT,2013-05-30,1374.4515,3276800
1801 JT,2013-05-31,1353.3709,3504800
1801 JT,2013-06-03,1336.5065,2590600
1801 JT,2013-06-04,1357.587,3868200
1801 JT,2013-06-05,1336.5065,6309600
1801 JT,2013-06-06,1285.9132,2794400
1801 JT,2013-06-07,1319.6421,3447800
1801 JT,2013-06-10,1374.4515,1392200
1801 JT,2013-06-11,1412.3965,2174000
1801 JT,2013-06-12,1399.7481,1895600
1801 JT,2013-06-13,1311.2098,2374000
