ticker,date,last,volume
6645 JT,2019-03-18,5047.762,3778500
6645 JT,2019-03-19,5047.762,1869100
6645 JT,2019-03-20,5008.8582,1349200
6645 JT,2019-03-22,5076.9398,1602500
6645 JT,2019-03-25,4950.5026,1477800
6645 JT,2019-03-26,5076.9398,2087200
6645 JT,2019-03-27,5098.5106,1225300
6645 JT,2019-03-28,5020.0719,1276800
6645 JT,2019-03-29,5078.9009,966900
6645 JT,2019-04-01,5216.1685,1192100
6645 JT,2019-04-02,5274.9975,1056500
6645 JT,2019-04-03,5402.4602,1528000
6645 JT,2019-04-04,5500.5085,1940100
6645 JT,2019-04-05,5529.923,1339500
6645 JT,2019-04-08,5569.1423,1204300
6645 JT,2019-04-09,5686.8002,1168300
6645 JT,2019-04-10,5608.3616,962400
6645 JT,2019-04-11,5608.3616,1047200
6645 JT,2019-04-12,5549.5326,1425100
6645 JT,2019-04-15,5686.8002,1045100
6645 JT,2019-04-16,5667.1906,823200
6645 JT,2019-04-17,5912.3113,3458100
6645 JT,2019-04-18,5824.0678,1251000
6645 JT,2019-04-19,5941.7258,978600
6645 JT,2019-04-22,5961.3354,964000
6645 JT,2019-04-23,5951.5306,1173900
6645 JT,2019-04-24,5951.5306,1481900
6645 JT,2019-04-25,6010.3596,1714500
6645 JT,2019-04-26,5833.8726,1836600
6645 JT,2019-05-07,5637.7761,1987500
6645 JT,2019-05-08,5471.094,1890000
6645 JT,2019-05-09,5402.4602,1371700
6645 JT,2019-05-10,5441.6795,1803300
6645 JT,2019-05-13,5402.4602,1032300
6645 JT,2019-05-14,5363.2409,1256600
6645 JT,2019-05-15,5422.0699,981200
6645 JT,2019-05-16,5284.8023,1143700
6645 JT,2019-05-17,5265.1926,970600
6645 JT,2019-05-20,5157.3395,1318900
6645 JT,2019-05-21,5118.1202,1278400
6645 JT,2019-05-22,5108.3154,994400
6645 JT,2019-05-23,5000.4623,1287600
6645 JT,2019-05-24,4990.6574,1184000
6645 JT,2019-05-27,5059.2912,913800
6645 JT,2019-05-28,5167.1443,1471200
6645 JT,2019-05-29,5059.2912,1357400
6645 JT,2019-05-30,5167.1443,1210800
6645 JT,2019-05-31,5059.2912,1677300
6645 JT,2019-06-03,4971.0478,1298800
6645 JT,2019-06-04,5088.7057,1146800
6645 JT,2019-06-05,5284.8023,1675200
6645 JT,2019-06-06,5186.754,1242600
6645 JT,2019-06-07,5265.1926,621400
6645 JT,2019-06-10,5333.8264,1083600
6645 JT,2019-06-11,5451.4844,727600
6645 JT,2019-06-12,5343.6313,991900
6645 JT,2019-06-13,5314.2168,724900
6645 JT,2019-06-14,5255.3878,1145500
6645 JT,2019-06-17,5206.3637,766000
6645 JT,2019-06-18,5176.9492,549700
6645 JT,2019-06-19,5392.6554,1099400
6645 JT,2019-06-20,5471.094,1011600
6645 JT,2019-06-21,5382.8506,1583300
6645 JT,2019-06-24,5373.0457,560000
6645 JT,2019-06-25,5343.6313,709500
6645 JT,2019-06-26,5373.0457,696300
6645 JT,2019-06-27,5529.923,760100
6645 JT,2019-06-28,5510.3133,1055300
6645 JT,2019-07-01,5696.6051,1282500
6645 JT,2019-07-02,5657.3857,932000
6645 JT,2019-07-03,5529.923,835200
6645 JT,2019-07-04,5500.5085,483300
6645 JT,2019-07-05,5549.5326,625000
6645 JT,2019-07-08,5471.094,818500
6645 JT,2019-07-09,5392.6554,915000
6645 JT,2019-07-10,5373.0457,1016600
6645 JT,2019-07-11,5422.0699,662500
6645 JT,2019-07-12,5304.4119,1170900
6645 JT,2019-07-16,5255.3878,808700
6645 JT,2019-07-17,5245.583,857900
6645 JT,2019-07-18,5118.1202,1023000
6645 JT,2019-07-19,5245.583,724800
6645 JT,2019-07-22,5216.1685,840100
6645 JT,2019-07-23,5304.4119,732300
6645 JT,2019-07-24,5471.094,945500
6645 JT,2019-07-25,5657.3857,1433300
6645 JT,2019-07-26,5235.7781,2291400
6645 JT,2019-07-29,5167.1443,1015500
6645 JT,2019-07-30,5225.9733,1239400
6645 JT,2019-07-31,5137.7299,1196700
6645 JT,2019-08-01,5216.1685,1146400
6645 JT,2019-08-02,5049.4864,1366400
6645 JT,2019-08-05,4863.1947,1376100
6645 JT,2019-08-06,4858.2923,1417400
6645 JT,2019-08-07,4882.8043,944100
6645 JT,2019-08-08,4941.6333,799800
