ticker,date,last,volume
9104 JT,2013-01-04,2305.6396,2713100
9104 JT,2013-01-07,2341.2479,2644400
9104 JT,2013-01-08,2314.5417,3343700
9104 JT,2013-01-09,2350.15,2991900
9104 JT,2013-01-10,2430.2688,3767800
9104 JT,2013-01-11,2492.5834,2925900
9104 JT,2013-01-15,2590.5063,4467500
9104 JT,2013-01-16,2483.6813,3778500
9104 JT,2013-01-17,2448.0729,4988400
9104 JT,2013-01-18,2643.9188,5455500
9104 JT,2013-01-21,2670.625,5942600
9104 JT,2013-01-22,2643.9188,4305600
9104 JT,2013-01-23,2483.6813,3935700
9104 JT,2013-01-24,2510.3875,3149100
9104 JT,2013-01-25,2554.8979,2118900
9104 JT,2013-01-28,2501.4854,3217800
9104 JT,2013-01-29,2537.0938,1676300
9104 JT,2013-01-30,2537.0938,1353000
9104 JT,2013-01-31,2679.5271,13013400
9104 JT,2013-02-01,2635.0167,6667600
9104 JT,2013-02-04,2741.8417,5894600
9104 JT,2013-02-05,2724.0375,3888500
9104 JT,2013-02-06,2884.275,4977700
9104 JT,2013-02-07,2928.7855,4410200
9104 JT,2013-02-08,2830.8625,4667200
9104 JT,2013-02-12,2830.8625,2124000
9104 JT,2013-02-13,2724.0375,2690500
9104 JT,2013-02-14,2724.0375,3057600
9104 JT,2013-02-15,2670.625,4091800
9104 JT,2013-02-18,2732.9396,2173200
9104 JT,2013-02-19,2732.9396,2259100
9104 JT,2013-02-20,2732.9396,1656600
9104 JT,2013-02-21,2706.2334,1673800
9104 JT,2013-02-22,2741.8417,1962400
9104 JT,2013-02-25,2866.4709,4014900
9104 JT,2013-02-26,2839.7646,3684500
9104 JT,2013-02-27,2839.7646,1744500
9104 JT,2013-02-28,2893.1771,1902300
9104 JT,2013-03-01,2875.373,2445200
9104 JT,2013-03-04,2821.9605,1596000
9104 JT,2013-03-05,2741.8417,2851000
9104 JT,2013-03-06,2759.6459,1143700
9104 JT,2013-03-07,2768.548,1601400
9104 JT,2013-03-08,2839.7646,3764600
9104 JT,2013-03-11,2893.1771,1916900
9104 JT,2013-03-12,2866.4709,1841400
9104 JT,2013-03-13,2875.373,1550400
9104 JT,2013-03-14,2821.9605,1844100
9104 JT,2013-03-15,2991.1,5259100
9104 JT,2013-03-18,2884.275,2521700
9104 JT,2013-03-19,3044.5125,4328900
9104 JT,2013-03-21,2982.198,3856100
9104 JT,2013-03-22,2946.5896,1762500
9104 JT,2013-03-25,2902.0792,1407100
9104 JT,2013-03-26,2848.6667,1568000
9104 JT,2013-03-27,2866.4709,1382600
9104 JT,2013-03-28,2750.7438,2525800
9104 JT,2013-03-29,2750.7438,2230600
9104 JT,2013-04-01,2626.1146,1901400
9104 JT,2013-04-02,2688.4292,3040300
9104 JT,2013-04-03,2732.9396,2635100
9104 JT,2013-04-04,2732.9396,3839000
9104 JT,2013-04-05,2688.4292,3294400
9104 JT,2013-04-08,2902.0792,3183700
9104 JT,2013-04-09,2875.373,2038700
9104 JT,2013-04-10,2857.5688,1928700
9104 JT,2013-04-11,2964.3938,2989900
9104 JT,2013-04-12,3186.9459,7354400
9104 JT,2013-04-15,3089.023,3639400
9104 JT,2013-04-16,3071.2188,3885800
9104 JT,2013-04-17,3204.75,4855600
9104 JT,2013-04-18,3124.6313,4068600
9104 JT,2013-04-19,3231.4563,2627800
9104 JT,2013-04-22,3267.0646,1742600
9104 JT,2013-04-23,3284.8688,2521500
9104 JT,2013-04-24,3507.4209,5353200
9104 JT,2013-04-25,3436.2042,3937100
9104 JT,2013-04-26,3471.8125,2676600
9104 JT,2013-04-30,3605.3438,7072000
9104 JT,2013-05-01,3721.0709,5920900
9104 JT,2013-05-02,3578.6375,3826800
9104 JT,2013-05-07,3667.6584,2980900
9104 JT,2013-05-08,3685.4625,1845200
9104 JT,2013-05-09,3632.05,1443000
9104 JT,2013-05-10,3667.6584,2924900
9104 JT,2013-05-13,3649.8542,3432800
9104 JT,2013-05-14,3614.2459,1501400
9104 JT,2013-05-15,3596.4417,1774500
9104 JT,2013-05-16,3507.4209,3045000
9104 JT,2013-05-17,3614.2459,2806500
9104 JT,2013-05-20,3890.2105,5436900
9104 JT,2013-05-21,3961.4271,3961900
9104 JT,2013-05-22,3943.623,1869300
9104 JT,2013-05-23,3756.6792,6478900
9104 JT,2013-05-24,3729.973,5077400
9104 JT,2013-05-27,3578.6375,2726700
9104 JT,2013-05-28,3632.05,2442800
9104 JT,2013-05-29,3605.3438,1916900
9104 JT,2013-05-30,3427.3021,3370900
9104 JT,2013-05-31,3284.8688,3543400
9104 JT,2013-06-03,3186.9459,2834900
9104 JT,2013-06-04,3311.575,4135600
9104 JT,2013-06-05,3204.75,3182700
9104 JT,2013-06-06,3106.8271,3261800
9104 JT,2013-06-07,3035.6105,2876200
9104 JT,2013-06-10,3169.1417,1830300
9104 JT,2013-06-11,3133.5334,2135800
9104 JT,2013-06-12,3160.2396,1815800
9104 JT,2013-06-13,3026.7084,1894400
9104 JT,2013-06-14,3133.5334,3093900
9104 JT,2013-06-17,3195.848,1405700
9104 JT,2013-06-18,3391.6938,4050200
9104 JT,2013-06-19,3427.3021,3954300
9104 JT,2013-06-20,3462.9105,2149200
9104 JT,2013-06-21,3400.5959,2217700
9104 JT,2013-06-24,3400.5959,1383200
9104 JT,2013-06-25,3427.3021,3333300
9104 JT,2013-06-26,3293.7709,2160300
9104 JT,2013-06-27,3382.7917,1976400
9104 JT,2013-06-28,3445.1063,1584100
9104 JT,2013-07-01,3551.9313,1879900
9104 JT,2013-07-02,3667.6584,1865800
9104 JT,2013-07-03,3640.9521,1571800
9104 JT,2013-07-04,3623.148,1389500
9104 JT,2013-07-05,3649.8542,1345600
9104 JT,2013-07-08,3569.7355,1941600
9104 JT,2013-07-09,3649.8542,1482400
9104 JT,2013-07-10,3623.148,1704800
9104 JT,2013-07-11,3614.2459,1449400
9104 JT,2013-07-12,3623.148,1718900
9104 JT,2013-07-16,3694.3646,1326400
9104 JT,2013-07-17,3747.7771,1819700
9104 JT,2013-07-18,3738.875,1817900
9104 JT,2013-07-19,3685.4625,1988000
