ticker,date,last,volume
8309 JT,2013-01-04,2421.7377,2123300
8309 JT,2013-01-07,2367.5774,1811400
8309 JT,2013-01-08,2297.9428,2092100
8309 JT,2013-01-09,2321.1543,2017400
8309 JT,2013-01-10,2359.8402,2578300
8309 JT,2013-01-11,2375.3146,1669100
8309 JT,2013-01-15,2429.4749,2020500
8309 JT,2013-01-16,2375.3146,2603200
8309 JT,2013-01-17,2352.1031,2150300
8309 JT,2013-01-18,2429.4749,2066700
8309 JT,2013-01-21,2421.7377,1860400
8309 JT,2013-01-22,2375.3146,2105500
8309 JT,2013-01-23,2297.9428,1861000
8309 JT,2013-01-24,2321.1543,1892400
8309 JT,2013-01-25,2398.5262,1931900
8309 JT,2013-01-28,2398.5262,2026400
8309 JT,2013-01-29,2537.7954,3442400
8309 JT,2013-01-30,2568.7441,2453800
8309 JT,2013-01-31,2615.1672,2900700
8309 JT,2013-02-01,2499.1095,3360600
8309 JT,2013-02-04,2530.0582,2419800
8309 JT,2013-02-05,2437.2121,2944700
8309 JT,2013-02-06,2599.6929,3129300
8309 JT,2013-02-07,2607.43,2909600
8309 JT,2013-02-08,2537.7954,2102300
8309 JT,2013-02-12,2537.7954,2930100
8309 JT,2013-02-13,2545.5326,2156500
8309 JT,2013-02-14,2630.6416,4007900
8309 JT,2013-02-15,2599.6929,4505300
8309 JT,2013-02-18,2769.9109,4007900
8309 JT,2013-02-19,2738.9621,1999800
8309 JT,2013-02-20,2762.1737,2319100
8309 JT,2013-02-21,2800.8596,4250500
8309 JT,2013-02-22,2793.1224,3320500
8309 JT,2013-02-25,2816.3339,2325000
8309 JT,2013-02-26,2785.3852,2613500
8309 JT,2013-02-27,2708.0134,2036600
8309 JT,2013-02-28,2785.3852,2217000
8309 JT,2013-03-01,2924.6545,3211900
8309 JT,2013-03-04,3009.7635,3390000
8309 JT,2013-03-05,3025.2378,4529600
8309 JT,2013-03-06,3094.8725,4051800
8309 JT,2013-03-07,3087.1353,2073700
8309 JT,2013-03-08,3303.7763,5921100
8309 JT,2013-03-11,3381.1482,7344400
8309 JT,2013-03-12,3350.1994,4220800
8309 JT,2013-03-13,3241.8789,4450900
8309 JT,2013-03-14,3257.3533,2939100
8309 JT,2013-03-15,3257.3533,3827000
8309 JT,2013-03-18,3149.0327,3290900
8309 JT,2013-03-19,3342.4623,2932100
8309 JT,2013-03-21,3473.9943,3991300
8309 JT,2013-03-22,3373.411,2836300
8309 JT,2013-03-25,3458.52,2384600
8309 JT,2013-03-26,3435.3084,3474000
8309 JT,2013-03-27,3558.4861,2392700
8309 JT,2013-03-28,3480.2776,4115400
8309 JT,2013-03-29,3464.6359,2059800
8309 JT,2013-04-01,3339.5023,2152500
8309 JT,2013-04-02,3472.4568,3843400
8309 JT,2013-04-03,3433.3525,2775200
8309 JT,2013-04-04,3558.4861,5274000
8309 JT,2013-04-05,4152.8706,8623100
8309 JT,2013-04-08,4191.9748,7605600
8309 JT,2013-04-09,4082.483,4942800
8309 JT,2013-04-10,4098.1247,5399400
8309 JT,2013-04-11,4137.2289,3838600
8309 JT,2013-04-12,4129.4081,3758800
8309 JT,2013-04-15,3926.066,4116100
8309 JT,2013-04-16,3769.649,5474100
8309 JT,2013-04-17,3847.8575,5013800
8309 JT,2013-04-18,3894.7826,5147800
8309 JT,2013-04-19,3910.4243,4022000
8309 JT,2013-04-22,3910.4243,2809600
8309 JT,2013-04-23,3754.0073,3497000
8309 JT,2013-04-24,3746.1865,4038000
8309 JT,2013-04-25,3886.9617,4922000
8309 JT,2013-04-26,3902.6034,6093900
8309 JT,2013-04-30,3824.395,3169700
8309 JT,2013-05-01,3785.2907,2128500
8309 JT,2013-05-02,3847.8575,2805900
8309 JT,2013-05-07,3980.8119,3283000
8309 JT,2013-05-08,4137.2289,5162400
8309 JT,2013-05-09,4223.2582,6128900
8309 JT,2013-05-10,4504.8088,6465800
8309 JT,2013-05-13,4590.8381,4440300
8309 JT,2013-05-14,4590.8381,3271900
8309 JT,2013-05-15,4692.5092,5435200
8309 JT,2013-05-16,4512.6296,4554800
8309 JT,2013-05-17,4387.4961,4045500
8309 JT,2013-05-20,4270.1833,3202000
8309 JT,2013-05-21,4074.6621,4913300
8309 JT,2013-05-22,4059.0204,3852400
8309 JT,2013-05-23,3628.8737,6078500
8309 JT,2013-05-24,3675.7988,5188200
8309 JT,2013-05-27,3605.4112,3610900
8309 JT,2013-05-28,3652.3363,3051800
8309 JT,2013-05-29,3566.307,3807600
8309 JT,2013-05-30,3316.0398,8844200
8309 JT,2013-05-31,3347.3232,5285400
8309 JT,2013-06-03,3214.3688,4028800
8309 JT,2013-06-04,3417.7108,6790500
8309 JT,2013-06-05,3284.7564,4792700
8309 JT,2013-06-06,3190.9062,4701700
8309 JT,2013-06-07,3183.0854,4670300
8309 JT,2013-06-10,3394.2483,3340000
8309 JT,2013-06-11,3339.5023,3967900
8309 JT,2013-06-12,3370.7857,3875100
8309 JT,2013-06-13,3230.0105,3452700
8309 JT,2013-06-14,3214.3688,4922900
8309 JT,2013-06-17,3292.5773,2560000
8309 JT,2013-06-18,3308.219,2105600
8309 JT,2013-06-19,3331.6815,2340600
8309 JT,2013-06-20,3214.3688,2351800
8309 JT,2013-06-21,3269.1147,3155600
8309 JT,2013-06-24,3183.0854,2371600
8309 JT,2013-06-25,3198.7271,3072400
8309 JT,2013-06-26,3175.2645,2055900
8309 JT,2013-06-27,3347.3232,2672800
8309 JT,2013-06-28,3621.0529,4133400
8309 JT,2013-07-01,3777.4699,3308100
8309 JT,2013-07-02,3785.2907,2755800
8309 JT,2013-07-03,3808.7533,2482200
8309 JT,2013-07-04,3824.395,2371600
8309 JT,2013-07-05,3863.4992,1864800
8309 JT,2013-07-08,3761.8282,2888600
8309 JT,2013-07-09,3816.5741,2613200
8309 JT,2013-07-10,3855.6784,2594700
8309 JT,2013-07-11,3824.395,1639500
8309 JT,2013-07-12,3847.8575,1856300
8309 JT,2013-07-16,3918.2451,1798700
8309 JT,2013-07-17,3949.5285,2146800
8309 JT,2013-07-18,4113.7664,3118700
8309 JT,2013-07-19,4059.0204,3769600
8309 JT,2013-07-22,4043.3787,2214200
8309 JT,2013-07-23,4074.6621,2116800
8309 JT,2013-07-24,4035.5579,2522000
8309 JT,2013-07-25,3902.6034,2176600
8309 JT,2013-07-26,3683.6197,4431400
8309 JT,2013-07-29,3581.9487,2695200
8309 JT,2013-07-30,3605.4112,2113600
8309 JT,2013-07-31,3535.0236,1563200
8309 JT,2013-08-01,3675.7988,2648700
8309 JT,2013-08-02,3855.6784,2091700
8309 JT,2013-08-05,3800.9324,1102200
8309 JT,2013-08-06,3832.2158,1387600
8309 JT,2013-08-07,3675.7988,1780400
8309 JT,2013-08-08,3613.232,1565400
8309 JT,2013-08-09,3542.8444,1901300
8309 JT,2013-08-12,3503.7402,1174800
8309 JT,2013-08-13,3535.0236,1721000
8309 JT,2013-08-14,3574.1278,952300
8309 JT,2013-08-15,3511.561,1116800
8309 JT,2013-08-16,3472.4568,1457500
8309 JT,2013-08-19,3511.561,1234100
8309 JT,2013-08-20,3441.1734,1393000
8309 JT,2013-08-21,3448.9942,1766000
8309 JT,2013-08-22,3425.5317,939900
8309 JT,2013-08-23,3519.3819,1368700
8309 JT,2013-08-26,3503.7402,660200
8309 JT,2013-08-27,3433.3525,897500
8309 JT,2013-08-28,3347.3232,1197300
8309 JT,2013-08-29,3378.6066,894200
8309 JT,2013-08-30,3347.3232,1296100
8309 JT,2013-09-02,3378.6066,742000
8309 JT,2013-09-03,3527.2027,1633500
8309 JT,2013-09-04,3589.7695,1139700
8309 JT,2013-09-05,3581.9487,1012700
8309 JT,2013-09-06,3503.7402,1141400
8309 JT,2013-09-09,3597.5903,1473300
8309 JT,2013-09-10,3683.6197,1647700
8309 JT,2013-09-11,3691.4405,922200
8309 JT,2013-09-12,3605.4112,1345100
8309 JT,2013-09-13,3535.0236,1898600
8309 JT,2013-09-17,3535.0236,1578900
8309 JT,2013-09-18,3785.2907,3541600
8309 JT,2013-09-19,3910.4243,1995800
8309 JT,2013-09-20,3871.32,1474700
8309 JT,2013-09-24,3816.5741,1111700
8309 JT,2013-09-25,3847.8575,1255900
8309 JT,2013-09-26,3958.4751,1180700
8309 JT,2013-09-27,3942.6728,941600
8309 JT,2013-09-30,3832.0568,1286500
8309 JT,2013-10-01,3832.0568,1193100
8309 JT,2013-10-02,3776.7487,1543700
8309 JT,2013-10-03,3768.8476,1150500
8309 JT,2013-10-04,3721.4407,1354100
8309 JT,2013-10-07,3658.2315,1267000
8309 JT,2013-10-08,3666.1326,1465800
8309 JT,2013-10-09,3839.9579,2174900
8309 JT,2013-10-10,3776.7487,1795900
8309 JT,2013-10-11,3982.1786,3661000
8309 JT,2013-10-15,3958.4751,2055400
8309 JT,2013-10-16,3982.1786,1608500
8309 JT,2013-10-17,3974.2774,1752200
8309 JT,2013-10-18,3958.4751,1708900
8309 JT,2013-10-21,3966.3763,1011900
8309 JT,2013-10-22,3997.9809,1117200
8309 JT,2013-10-23,3934.7717,1992800
8309 JT,2013-10-24,3997.9809,1585700
8309 JT,2013-10-25,3871.5625,2030700
8309 JT,2013-10-28,3895.2659,1368000
8309 JT,2013-10-29,3855.7602,1547500
8309 JT,2013-10-30,3934.7717,2362800
8309 JT,2013-10-31,3808.3533,2173400
8309 JT,2013-11-01,3729.3418,1862300
