ticker,date,last,volume
8630 JT,2013-01-04,1541.0312,1557500
8630 JT,2013-01-07,1496.7986,1096400
8630 JT,2013-01-08,1454.1458,1256600
8630 JT,2013-01-09,1467.5735,1184500
8630 JT,2013-01-10,1481.7911,2144500
8630 JT,2013-01-11,1510.2264,1759900
8630 JT,2013-01-15,1526.8136,1831900
8630 JT,2013-01-16,1471.5229,1364800
8630 JT,2013-01-17,1460.4647,1690000
8630 JT,2013-01-18,1524.444,2822900
8630 JT,2013-01-21,1496.0088,1935300
8630 JT,2013-01-22,1485.7405,1807900
8630 JT,2013-01-23,1434.3991,1974900
8630 JT,2013-01-24,1454.9357,2615000
8630 JT,2013-01-25,1480.2114,1961800
8630 JT,2013-01-28,1484.1607,891400
8630 JT,2013-01-29,1527.6034,1982100
8630 JT,2013-01-30,1537.0819,1514800
8630 JT,2013-01-31,1517.3352,1639300
8630 JT,2013-02-01,1511.0162,842000
8630 JT,2013-02-04,1537.0819,1144600
8630 JT,2013-02-05,1511.8061,1782100
8630 JT,2013-02-06,1548.14,3299600
8630 JT,2013-02-07,1563.1475,1505000
8630 JT,2013-02-08,1576.5752,2397500
8630 JT,2013-02-12,1579.7347,1792500
8630 JT,2013-02-13,1551.2995,1873700
8630 JT,2013-02-14,1525.2338,2176300
8630 JT,2013-02-15,1526.8136,2726200
8630 JT,2013-02-18,1561.5677,1629400
8630 JT,2013-02-19,1571.0462,1835700
8630 JT,2013-02-20,1655.562,2202200
8630 JT,2013-02-21,1592.3726,1319400
8630 JT,2013-02-22,1582.8942,1592800
8630 JT,2013-02-25,1608.9598,2164000
8630 JT,2013-02-26,1571.0462,2185300
8630 JT,2013-02-27,1502.3277,2178000
8630 JT,2013-02-28,1550.5096,2215400
8630 JT,2013-03-01,1582.1043,1579500
8630 JT,2013-03-04,1606.5902,1295000
8630 JT,2013-03-05,1570.2563,1897600
8630 JT,2013-03-06,1637.395,1979400
8630 JT,2013-03-07,1632.6558,1600800
8630 JT,2013-03-08,1674.5188,3318600
8630 JT,2013-03-11,1736.1284,1920000
8630 JT,2013-03-12,1699.7945,1518400
8630 JT,2013-03-13,1704.5337,2425000
8630 JT,2013-03-14,1680.8377,2479200
8630 JT,2013-03-15,1695.8452,2096300
8630 JT,2013-03-18,1623.9673,2275100
8630 JT,2013-03-19,1634.2355,2012600
8630 JT,2013-03-21,1646.8734,1810100
8630 JT,2013-03-22,1602.6408,2392300
8630 JT,2013-03-25,1632.6558,2563900
8630 JT,2013-03-26,1623.1774,2171800
8630 JT,2013-03-27,1609.3457,1607800
8630 JT,2013-03-28,1602.0231,1702000
8630 JT,2013-03-29,1597.955,1498300
8630 JT,2013-04-01,1590.6324,1266900
8630 JT,2013-04-02,1545.8831,2355600
8630 JT,2013-04-03,1563.7828,2331900
8630 JT,2013-04-04,1597.1413,3014800
8630 JT,2013-04-05,1760.6795,5014700
8630 JT,2013-04-08,1799.7334,2577000
8630 JT,2013-04-09,1789.1563,2076900
8630 JT,2013-04-10,1812.7514,3047800
8630 JT,2013-04-11,1866.4504,3072700
8630 JT,2013-04-12,1903.8771,3243600
8630 JT,2013-04-15,1896.5545,3182000
8630 JT,2013-04-16,1868.0777,2694800
8630 JT,2013-04-17,1886.791,1564600
8630 JT,2013-04-18,1882.7229,2151800
8630 JT,2013-04-19,1869.7049,2253200
8630 JT,2013-04-22,1897.3681,1340500
8630 JT,2013-04-23,1960.8307,1648000
8630 JT,2013-04-24,1993.3756,1438300
8630 JT,2013-04-25,2022.666,1434100
8630 JT,2013-04-26,2001.5118,1633200
8630 JT,2013-04-30,2008.0208,1391400
8630 JT,2013-05-01,1960.8307,1867400
8630 JT,2013-05-02,1970.5942,1966800
8630 JT,2013-05-07,2039.7521,1122200
8630 JT,2013-05-08,2074.7379,1679700
8630 JT,2013-05-09,2038.9385,1787400
8630 JT,2013-05-10,2107.2828,1818500
8630 JT,2013-05-13,2157.7274,1894500
8630 JT,2013-05-14,2202.4766,2107100
8630 JT,2013-05-15,2221.1899,1851200
8630 JT,2013-05-16,2158.541,2523900
8630 JT,2013-05-17,2169.9317,2119600
8630 JT,2013-05-20,2188.645,2160800
8630 JT,2013-05-21,2117.8599,2681700
8630 JT,2013-05-22,2132.5051,1900700
8630 JT,2013-05-23,1994.1892,4607500
8630 JT,2013-05-24,2004.7663,3088800
8630 JT,2013-05-27,1877.0275,2261100
8630 JT,2013-05-28,1890.0455,2411700
8630 JT,2013-05-29,2035.684,3358700
8630 JT,2013-05-30,1916.8951,3381600
8630 JT,2013-05-31,1888.4183,4881000
8630 JT,2013-06-03,1793.2244,2596900
8630 JT,2013-06-04,1820.8876,2270300
8630 JT,2013-06-05,1679.3172,3303200
8630 JT,2013-06-06,1750.916,4377400
8630 JT,2013-06-07,1699.6578,1916400
8630 JT,2013-06-10,1763.1204,2153200
8630 JT,2013-06-11,1759.8659,1707000
8630 JT,2013-06-12,1741.1526,1985400
8630 JT,2013-06-13,1679.3172,2186800
8630 JT,2013-06-14,1666.2993,3185700
8630 JT,2013-06-17,1703.7259,1701900
8630 JT,2013-06-18,1706.1668,1406800
8630 JT,2013-06-19,1781.8337,1005200
8630 JT,2013-06-20,1779.3928,1528000
8630 JT,2013-06-21,1798.9198,1810800
8630 JT,2013-06-24,1786.7154,1316400
8630 JT,2013-06-25,1828.2102,1736400
8630 JT,2013-06-26,1798.9198,1261100
8630 JT,2013-06-27,1852.6189,1245000
8630 JT,2013-06-28,1924.2177,1714400
8630 JT,2013-07-01,1976.2895,1131100
8630 JT,2013-07-02,1990.1211,864900
8630 JT,2013-07-03,1983.6121,1013800
8630 JT,2013-07-04,1960.8307,1118600
8630 JT,2013-07-05,1981.9849,1044200
8630 JT,2013-07-08,2020.2251,1798800
8630 JT,2013-07-09,2050.3292,1330600
8630 JT,2013-07-10,2042.1929,1213300
8630 JT,2013-07-11,2062.5335,1657600
8630 JT,2013-07-12,2059.279,2269000
8630 JT,2013-07-16,2112.1645,1743000
8630 JT,2013-07-17,2138.2004,1823400
8630 JT,2013-07-18,2148.7775,3006200
8630 JT,2013-07-19,2175.6271,3573500
8630 JT,2013-07-22,2206.5447,2805500
8630 JT,2013-07-23,2187.8314,1637100
8630 JT,2013-07-24,2196.7813,2094700
8630 JT,2013-07-25,2108.0964,2365500
8630 JT,2013-07-26,1998.2573,3056600
8630 JT,2013-07-29,1997.4437,2078000
8630 JT,2013-07-30,2064.1608,2399600
8630 JT,2013-07-31,2003.9527,1481600
8630 JT,2013-08-01,2053.5837,1022200
8630 JT,2013-08-02,2146.3367,1269800
8630 JT,2013-08-05,2099.1465,1183100
8630 JT,2013-08-06,2144.7094,1097300
8630 JT,2013-08-07,2072.297,2153000
8630 JT,2013-08-08,2034.8703,1405900
8630 JT,2013-08-09,2016.157,1665500
8630 JT,2013-08-12,2010.4617,2456700
8630 JT,2013-08-13,1998.2573,2200900
8630 JT,2013-08-14,2036.4976,1864800
8630 JT,2013-08-15,2012.0889,1474800
8630 JT,2013-08-16,1998.2573,1557900
8630 JT,2013-08-19,2028.3614,1323600
8630 JT,2013-08-20,1982.7985,1116000
8630 JT,2013-08-21,1946.9991,1191600
8630 JT,2013-08-22,1946.1855,1196800
8630 JT,2013-08-23,2009.648,1044900
8630 JT,2013-08-26,1988.4939,861700
8630 JT,2013-08-27,1966.526,1014300
8630 JT,2013-08-28,1929.0994,1860100
8630 JT,2013-08-29,1953.5081,996800
8630 JT,2013-08-30,1957.5762,1850200
8630 JT,2013-09-02,1946.9991,830600
8630 JT,2013-09-03,1987.6802,1362400
8630 JT,2013-09-04,1984.4257,779400
8630 JT,2013-09-05,2015.3434,1136800
8630 JT,2013-09-06,1979.544,1317600
8630 JT,2013-09-09,2051.9564,1202600
8630 JT,2013-09-10,2112.1645,960600
8630 JT,2013-09-11,2089.3831,1261700
8630 JT,2013-09-12,2084.5013,996200
8630 JT,2013-09-13,2064.1608,2214100
8630 JT,2013-09-17,2045.4474,1288000
8630 JT,2013-09-18,2054.3973,1824400
8630 JT,2013-09-19,2115.419,1380000
8630 JT,2013-09-20,2115.419,1591400
8630 JT,2013-09-24,2095.892,1040500
8630 JT,2013-09-25,2104.8419,873000
8630 JT,2013-09-26,2155.0542,867700
8630 JT,2013-09-27,2135.2982,920000
8630 JT,2013-09-30,2075.2069,1020700
8630 JT,2013-10-01,2090.0239,1255300
8630 JT,2013-10-02,2076.0301,1426500
8630 JT,2013-10-03,2027.4631,2075100
8630 JT,2013-10-04,1993.7133,1773100
8630 JT,2013-10-07,1927.8598,1166700
8630 JT,2013-10-08,1924.5671,1315700
8630 JT,2013-10-09,1983.8352,914800
8630 JT,2013-10-10,1990.4206,1282800
8630 JT,2013-10-11,2034.8717,1366500
8630 JT,2013-10-15,2006.0608,1129500
8630 JT,2013-10-16,2062.0362,1319800
8630 JT,2013-10-17,2127.8897,1377300
8630 JT,2013-10-18,2084.2617,1447900
8630 JT,2013-10-21,2090.8471,740200
8630 JT,2013-10-22,2080.9691,601100
8630 JT,2013-10-23,2027.4631,1472100
8630 JT,2013-10-24,2028.2863,2192100
8630 JT,2013-10-25,2013.4693,1955400
8630 JT,2013-10-28,2055.4509,630800
8630 JT,2013-10-29,2047.2192,510100
8630 JT,2013-10-30,2094.1398,1057400
8630 JT,2013-10-31,2080.9691,931200
8630 JT,2013-11-01,2038.1643,963400
8630 JT,2013-11-05,2048.8655,837700
8630 JT,2013-11-06,2085.0849,817200
8630 JT,2013-11-07,2060.3899,490100
8630 JT,2013-11-08,2020.0546,650000
8630 JT,2013-11-11,2042.2802,827400
8630 JT,2013-11-12,2118.0116,1487000
8630 JT,2013-11-13,2095.7861,1572900
8630 JT,2013-11-14,2111.4263,1161900
8630 JT,2013-11-15,2198.6821,1884000
8630 JT,2013-11-18,2219.2613,1414800
8630 JT,2013-11-19,2271.1209,2042200
8630 JT,2013-11-20,2220.9077,2071700
8630 JT,2013-11-21,2282.6453,3085900
8630 JT,2013-11-22,2343.5597,2747800
8630 JT,2013-11-25,2458.8033,2515200
8630 JT,2013-11-26,2431.6387,1963100
8630 JT,2013-11-27,2341.9134,2104000
8630 JT,2013-11-28,2337.7975,1650900
8630 JT,2013-11-29,2336.9744,1371100
8630 JT,2013-12-02,2364.9621,1285000
8630 JT,2013-12-03,2397.8888,1451000
8630 JT,2013-12-04,2324.6268,1824800
8630 JT,2013-12-05,2265.3587,1385200
8630 JT,2013-12-06,2297.4623,862100
8630 JT,2013-12-09,2350.1451,1039400
8630 JT,2013-12-10,2348.4987,1274400
8630 JT,2013-12-11,2319.6878,1144400
8630 JT,2013-12-12,2276.8831,822800
8630 JT,2013-12-13,2274.4136,2978600
8630 JT,2013-12-16,2240.6637,1458600
8630 JT,2013-12-17,2264.5356,1822100
8630 JT,2013-12-18,2282.6453,1678300
8630 JT,2013-12-19,2348.4987,1736600
8630 JT,2013-12-20,2358.3767,1985300
8630 JT,2013-12-24,2399.5351,1739200
8630 JT,2013-12-25,2376.4864,769200
8630 JT,2013-12-26,2415.1753,690800
8630 JT,2013-12-27,2413.529,873100
8630 JT,2013-12-30,2406.9437,962500
8630 JT,2014-01-06,2415.1753,1528000
8630 JT,2014-01-07,2396.2425,1507400
8630 JT,2014-01-08,2429.1692,1096100
8630 JT,2014-01-09,2401.1815,1089400
8630 JT,2014-01-10,2410.2363,1482600
8630 JT,2014-01-14,2336.1512,2327900
8630 JT,2014-01-15,2440.6936,2174800
8630 JT,2014-01-16,2439.0472,1484900
8630 JT,2014-01-17,2440.6936,1228300
8630 JT,2014-01-20,2434.1082,1243500
8630 JT,2014-01-21,2459.6264,1962000
8630 JT,2014-01-22,2469.5044,1627100
8630 JT,2014-01-23,2439.8704,2404500
8630 JT,2014-01-24,2327.9195,2054500
8630 JT,2014-01-27,2235.7247,1565900
8630 JT,2014-01-28,2229.1393,1192700
8630 JT,2014-01-29,2296.6391,652100
8630 JT,2014-01-30,2226.6698,1786600
8630 JT,2014-01-31,2231.6088,1139800
8630 JT,2014-02-03,2145.9994,1400400
8630 JT,2014-02-04,2016.762,2320900
8630 JT,2014-02-05,2085.9081,2305300
8630 JT,2014-02-06,2099.9019,1530500
8630 JT,2014-02-07,2168.2249,1615900
8630 JT,2014-02-10,2149.292,1132800
8630 JT,2014-02-12,2221.7308,1497500
8630 JT,2014-02-13,2153.4079,1318500
8630 JT,2014-02-14,2155.8774,1378500
8630 JT,2014-02-17,2238.1942,1743800
8630 JT,2014-02-18,2259.5966,1725500
8630 JT,2014-02-19,2239.0174,1146300
8630 JT,2014-02-20,2166.5786,1673500
8630 JT,2014-02-21,2243.9564,1643500
8630 JT,2014-02-24,2189.6273,1497400
8630 JT,2014-02-25,2211.8528,908700
8630 JT,2014-02-26,2173.1639,642400
8630 JT,2014-02-27,2132.8287,1466800
8630 JT,2014-02-28,2114.719,1982000
8630 JT,2014-03-03,2048.8655,2241200
8630 JT,2014-03-04,2074.3837,1390600
8630 JT,2014-03-05,2099.0788,1305200
8630 JT,2014-03-06,2163.2859,1899400
8630 JT,2014-03-07,2184.6883,995400
8630 JT,2014-03-10,2159.17,723500
8630 JT,2014-03-11,2206.9138,948500
8630 JT,2014-03-12,2134.475,1160200
8630 JT,2014-03-13,2109.78,1294000
8630 JT,2014-03-14,2015.1156,3610600
8630 JT,2014-03-17,1999.4754,1441800
8630 JT,2014-03-18,2007.7071,833000
8630 JT,2014-03-19,2008.5303,1321500
8630 JT,2014-03-20,1968.195,1160700
8630 JT,2014-03-24,2016.762,2148800
8630 JT,2014-03-25,2032.4022,2025900
8630 JT,2014-03-26,2089.2008,1932900
8630 JT,2014-03-27,2136.6819,1893200
8630 JT,2014-03-28,2135.8489,1931700
8630 JT,2014-03-31,2209.1541,1589300
8630 JT,2014-04-01,2214.1522,1360000
8630 JT,2014-04-02,2194.1599,1872800
8630 JT,2014-04-03,2239.9757,2320700
8630 JT,2014-04-04,2242.4747,1346300
8630 JT,2014-04-07,2207.4881,929900
8630 JT,2014-04-08,2151.6761,1756900
8630 JT,2014-04-09,2121.6876,1539600
8630 JT,2014-04-10,2108.3594,962000
8630 JT,2014-04-11,2064.2096,1214200
8630 JT,2014-04-14,2074.2058,974200
8630 JT,2014-04-15,2070.0407,855400
8630 JT,2014-04-16,2139.1809,648500
8630 JT,2014-04-17,2135.0158,1050200
8630 JT,2014-04-18,2162.5053,497000
8630 JT,2014-04-21,2163.3383,571300
8630 JT,2014-04-22,2146.678,1067800
8630 JT,2014-04-23,2145.012,649900
8630 JT,2014-04-24,2154.1752,748600
8630 JT,2014-04-25,2177.4996,681500
8630 JT,2014-04-28,2136.6819,712300
8630 JT,2014-04-30,2123.3536,1206900
8630 JT,2014-05-01,2209.9871,1305700
8630 JT,2014-05-02,2239.1426,1333200
8630 JT,2014-05-07,2142.513,1833800
8630 JT,2014-05-08,2175.8336,983600
8630 JT,2014-05-09,2197.4919,976400
8630 JT,2014-05-12,2204.156,663100
8630 JT,2014-05-13,2249.9718,660200
8630 JT,2014-05-14,2283.2924,693400
8630 JT,2014-05-15,2235.8106,765500
8630 JT,2014-05-16,2206.6551,997800
8630 JT,2014-05-19,2192.4938,1672500
8630 JT,2014-05-20,2198.3249,1385900
8630 JT,2014-05-21,2208.3211,1613300
8630 JT,2014-05-22,2287.4575,1629000
8630 JT,2014-05-23,2334.1063,1268000
8630 JT,2014-05-26,2324.1101,1402500
8630 JT,2014-05-27,2340.7704,1637900
8630 JT,2014-05-28,2365.7608,1348900
8630 JT,2014-05-29,2372.4249,921000
8630 JT,2014-05-30,2355.7647,1019400
8630 JT,2014-06-02,2392.4173,1104400
8630 JT,2014-06-03,2342.4364,1783700
8630 JT,2014-06-04,2394.0833,1377200
8630 JT,2014-06-05,2389.0852,1373100
8630 JT,2014-06-06,2409.0776,1452400
8630 JT,2014-06-09,2410.7436,956100
8630 JT,2014-06-10,2370.7589,1018200
8630 JT,2014-06-11,2385.7532,1258200
8630 JT,2014-06-12,2343.2694,1939000
8630 JT,2014-06-13,2329.9412,2378000
8630 JT,2014-06-16,2308.2828,1578000
8630 JT,2014-06-17,2301.6187,1350000
8630 JT,2014-06-18,2324.1101,953800
8630 JT,2014-06-19,2362.4288,1092400
8630 JT,2014-06-20,2345.7685,1427100
8630 JT,2014-06-23,2336.6053,967000
8630 JT,2014-06-24,2327.4422,793700
8630 JT,2014-06-25,2317.446,878200
8630 JT,2014-06-26,2320.7781,807500
8630 JT,2014-06-27,2269.1312,932400
8630 JT,2014-06-30,2272.4632,891500
8630 JT,2014-07-01,2298.2867,1091300
8630 JT,2014-07-02,2319.112,1245200
8630 JT,2014-07-03,2299.1197,1160600
8630 JT,2014-07-04,2271.6302,950000
8630 JT,2014-07-07,2265.7991,873900
8630 JT,2014-07-08,2220.8163,1372000
8630 JT,2014-07-09,2229.9795,927400
8630 JT,2014-07-10,2216.6513,1191900
8630 JT,2014-07-11,2199.158,1082900
8630 JT,2014-07-14,2237.4766,1134500
8630 JT,2014-07-15,2267.4651,1104400
8630 JT,2014-07-16,2221.6493,1112900
8630 JT,2014-07-17,2228.3135,1070800
