ticker,date,last,volume
6098 JT,2017-10-02,2390.4846,12667400
6098 JT,2017-10-03,2397.3145,6144300
6098 JT,2017-10-04,2407.0716,6397800
6098 JT,2017-10-05,2420.7315,4588600
6098 JT,2017-10-06,2481.2254,8602300
6098 JT,2017-10-10,2571.9663,10738400
6098 JT,2017-10-11,2646.1201,12176800
6098 JT,2017-10-12,2701.7354,13065600
6098 JT,2017-10-13,2649.0472,10247600
6098 JT,2017-10-16,2673.4399,4185000
6098 JT,2017-10-17,2617.8245,7343800
6098 JT,2017-10-18,2585.6262,6870900
6098 JT,2017-10-19,2590.5047,4740300
6098 JT,2017-10-20,2643.1929,5771400
6098 JT,2017-10-23,2648.0715,4586200
6098 JT,2017-10-24,2675.3913,4490600
6098 JT,2017-10-25,2674.4156,4270900
6098 JT,2017-10-26,2675.3913,3343400
6098 JT,2017-10-27,2709.5411,4666500
6098 JT,2017-10-30,2691.9783,11753400
6098 JT,2017-10-31,2708.5654,5431100
6098 JT,2017-11-01,2681.2455,7719300
6098 JT,2017-11-02,2685.6362,6309100
6098 JT,2017-11-06,2670.5128,6160800
6098 JT,2017-11-07,2676.367,6392700
6098 JT,2017-11-08,2678.3184,4351600
6098 JT,2017-11-09,2659.2921,8865500
6098 JT,2017-11-10,2656.8528,6739200
6098 JT,2017-11-13,2672.4642,4498800
6098 JT,2017-11-14,2672.952,5144000
6098 JT,2017-11-15,2570.0148,11324500
6098 JT,2017-11-16,2614.8974,7349800
6098 JT,2017-11-17,2613.4338,6910300
6098 JT,2017-11-20,2601.2375,2964000
6098 JT,2017-11-21,2577.8205,5056500
6098 JT,2017-11-22,2562.697,4830300
6098 JT,2017-11-24,2569.0391,3702800
6098 JT,2017-11-27,2550.9885,3706300
6098 JT,2017-11-28,2579.7719,4150000
6098 JT,2017-11-29,2616.361,5344200
6098 JT,2017-11-30,2582.699,18087900
6098 JT,2017-12-01,2608.0674,8015200
6098 JT,2017-12-04,2582.699,4719900
6098 JT,2017-12-05,2510.0088,6484700
6098 JT,2017-12-06,2501.7153,6100300
6098 JT,2017-12-07,2548.0614,4313200
6098 JT,2017-12-08,2635.8751,8012800
6098 JT,2017-12-11,2639.778,3409100
6098 JT,2017-12-12,2667.5856,3978500
6098 JT,2017-12-13,2675.3913,3385000
6098 JT,2017-12-14,2687.5876,3358200
6098 JT,2017-12-15,2683.197,5354200
6098 JT,2017-12-18,2746.1301,5456300
6098 JT,2017-12-19,2746.618,3745200
6098 JT,2017-12-20,2691.0026,3566100
6098 JT,2017-12-21,2725.1524,2505800
6098 JT,2017-12-22,2755.3994,2617400
6098 JT,2017-12-25,2753.9358,1682300
6098 JT,2017-12-26,2796.8669,3390400
6098 JT,2017-12-27,2771.9864,2011100
6098 JT,2017-12-28,2744.6666,1553200
6098 JT,2017-12-29,2731.9824,1760700
6098 JT,2018-01-04,2767.1078,4153000
6098 JT,2018-01-05,2758.3265,3186800
6098 JT,2018-01-09,2731.0067,3403400
6098 JT,2018-01-10,2715.3953,2611200
6098 JT,2018-01-11,2714.9075,2866500
6098 JT,2018-01-12,2685.1484,3657600
6098 JT,2018-01-15,2740.7637,3127300
6098 JT,2018-01-16,2746.618,2197700
6098 JT,2018-01-17,2751.0087,3974200
6098 JT,2018-01-18,2704.1747,4320600
6098 JT,2018-01-19,2736.8609,2345900
6098 JT,2018-01-22,2729.5431,2256200
6098 JT,2018-01-23,2721.2496,5375400
6098 JT,2018-01-24,2693.4419,4797100
6098 JT,2018-01-25,2678.3184,3319900
6098 JT,2018-01-26,2738.8123,4683800
6098 JT,2018-01-29,2747.1058,3999200
6098 JT,2018-01-30,2658.3164,3564100
6098 JT,2018-01-31,2594.4075,4250500
6098 JT,2018-02-01,2681.7334,3080200
6098 JT,2018-02-02,2638.8022,3408800
6098 JT,2018-02-05,2536.8408,3946300
6098 JT,2018-02-06,2394.3874,8030800
6098 JT,2018-02-07,2412.9258,6890900
6098 JT,2018-02-08,2453.4177,4032300
6098 JT,2018-02-09,2385.606,6600800
6098 JT,2018-02-13,2363.6526,5152600
6098 JT,2018-02-14,2329.9907,4347300
6098 JT,2018-02-15,2473.4197,7090000
6098 JT,2018-02-16,2511.9602,4795100
6098 JT,2018-02-19,2612.4581,3105100
6098 JT,2018-02-20,2587.0897,3495500
6098 JT,2018-02-21,2595.3832,3903500
6098 JT,2018-02-22,2565.6241,3507400
6098 JT,2018-02-23,2583.1869,2512300
6098 JT,2018-02-26,2602.7011,2528700
6098 JT,2018-02-27,2581.7233,3073200
6098 JT,2018-02-28,2529.0351,3621100
6098 JT,2018-03-01,2474.3955,3138200
6098 JT,2018-03-02,2399.7538,5167500
6098 JT,2018-03-05,2402.1931,3449600
6098 JT,2018-03-06,2456.3449,4433800
6098 JT,2018-03-07,2455.857,4200900
6098 JT,2018-03-08,2393.8995,4708600
6098 JT,2018-03-09,2366.0919,8140900
6098 JT,2018-03-12,2366.5797,6465900
6098 JT,2018-03-13,2402.1931,5914100
6098 JT,2018-03-14,2417.8044,4926600
6098 JT,2018-03-15,2447.0756,4188300
6098 JT,2018-03-16,2492.9339,6146900
6098 JT,2018-03-19,2442.6849,3886300
6098 JT,2018-03-20,2435.855,3503300
6098 JT,2018-03-22,2530.0108,5347800
6098 JT,2018-03-23,2408.0473,9512300
6098 JT,2018-03-26,2481.7133,5943900
6098 JT,2018-03-27,2547.0857,6619400
6098 JT,2018-03-28,2442.6934,6329900
6098 JT,2018-03-29,2572.0816,6217200
6098 JT,2018-03-30,2592.176,4174200
6098 JT,2018-04-02,2593.6463,2324500
6098 JT,2018-04-03,2564.2399,3798700
6098 JT,2018-04-04,2577.9629,3512600
6098 JT,2018-04-05,2614.7209,3380500
6098 JT,2018-04-06,2603.9386,3810100
6098 JT,2018-04-09,2654.4196,3785900
6098 JT,2018-04-10,2570.6113,4345300
6098 JT,2018-04-11,2538.2642,4925600
6098 JT,2018-04-12,2546.5961,3302500
6098 JT,2018-04-13,2475.5305,4457500
6098 JT,2018-04-16,2527.972,2611600
6098 JT,2018-04-17,2522.5808,3122400
6098 JT,2018-04-18,2602.9584,3871700
6098 JT,2018-04-19,2523.0709,4803700
6098 JT,2018-04-20,2521.1105,3601700
6098 JT,2018-04-23,2499.5458,3018700
6098 JT,2018-04-24,2547.0862,3336400
6098 JT,2018-04-25,2499.5458,3043900
6098 JT,2018-04-26,2496.6051,2850200
6098 JT,2018-04-27,2477.0009,3295800
6098 JT,2018-05-01,2516.6995,3153200
6098 JT,2018-05-02,2541.695,2590600
6098 JT,2018-05-07,2553.4575,2310900
6098 JT,2018-05-08,2585.3145,2783100
6098 JT,2018-05-09,2663.2415,5415200
6098 JT,2018-05-10,2716.1731,4614300
6098 JT,2018-05-11,2745.5795,4379900
6098 JT,2018-05-14,2759.3025,3117400
6098 JT,2018-05-15,2690.6875,7986800
6098 JT,2018-05-16,2808.3132,7674000
6098 JT,2018-05-17,2842.6207,6112900
6098 JT,2018-05-18,2839.68,4924900
6098 JT,2018-05-21,2883.7897,3948600
6098 JT,2018-05-22,2855.8536,4019700
6098 JT,2018-05-23,2934.2707,7158000
6098 JT,2018-05-24,2941.6223,4325000
6098 JT,2018-05-25,2972.0089,4212500
6098 JT,2018-05-28,2959.2662,3276800
6098 JT,2018-05-29,2919.0774,4485600
6098 JT,2018-05-30,2880.3589,4311900
6098 JT,2018-05-31,2970.0485,10161800
6098 JT,2018-06-01,2974.9496,4618800
6098 JT,2018-06-04,2960.2464,2915400
6098 JT,2018-06-05,2956.3255,2999600
