ticker,date,last,volume
7205 JT,2013-01-04,671.2443,3514000
7205 JT,2013-01-07,664.6715,2852000
7205 JT,2013-01-08,654.8124,2468000
7205 JT,2013-01-09,669.6011,2894000
7205 JT,2013-01-10,681.1034,2201000
7205 JT,2013-01-11,688.4978,2785000
7205 JT,2013-01-15,709.8593,2925000
7205 JT,2013-01-16,700.8218,2663000
7205 JT,2013-01-17,701.6434,4905000
7205 JT,2013-01-18,731.2208,3618000
7205 JT,2013-01-21,727.1128,2455000
7205 JT,2013-01-22,726.2913,4192000
7205 JT,2013-01-23,724.6481,3455000
7205 JT,2013-01-24,733.6856,2867000
7205 JT,2013-01-25,765.7279,2951000
7205 JT,2013-01-28,777.2302,3967000
7205 JT,2013-01-29,754.2255,4777000
7205 JT,2013-01-30,775.587,3463000
7205 JT,2013-01-31,788.7326,5031000
7205 JT,2013-02-01,781.3382,4302000
7205 JT,2013-02-04,794.4838,2421000
7205 JT,2013-02-05,778.8734,2635000
7205 JT,2013-02-06,805.1645,3551000
7205 JT,2013-02-07,795.3054,2463000
7205 JT,2013-02-08,783.803,3465000
7205 JT,2013-02-12,773.1222,2936000
7205 JT,2013-02-13,763.2631,2738000
7205 JT,2013-02-14,788.7326,3768000
7205 JT,2013-02-15,760.7983,3327000
7205 JT,2013-02-18,770.6575,1900000
7205 JT,2013-02-19,782.9814,2776000
7205 JT,2013-02-20,795.3054,2076000
7205 JT,2013-02-21,786.2678,2027000
7205 JT,2013-02-22,785.4462,2396000
7205 JT,2013-02-25,817.4885,3672000
7205 JT,2013-02-26,800.2349,2881000
7205 JT,2013-02-27,782.9814,2267000
7205 JT,2013-02-28,804.3429,3132000
7205 JT,2013-03-01,815.0237,2145000
7205 JT,2013-03-04,815.8453,2665000
7205 JT,2013-03-05,809.2725,2162000
7205 JT,2013-03-06,815.8453,2063000
7205 JT,2013-03-07,844.6011,2935000
7205 JT,2013-03-08,879.9298,6670000
7205 JT,2013-03-11,903.7561,3395000
7205 JT,2013-03-12,886.5026,2041000
7205 JT,2013-03-13,890.6105,2120000
7205 JT,2013-03-14,896.3617,1554000
7205 JT,2013-03-15,893.0753,2778000
7205 JT,2013-03-18,857.7467,2498000
7205 JT,2013-03-19,893.0753,2082000
7205 JT,2013-03-21,897.1833,2022000
7205 JT,2013-03-22,869.249,2493000
7205 JT,2013-03-25,862.6763,2378000
7205 JT,2013-03-26,850.3523,3048000
7205 JT,2013-03-27,859.523,1778000
7205 JT,2013-03-28,847.0178,2664000
7205 JT,2013-03-29,842.0157,2840000
7205 JT,2013-04-01,822.0074,2777000
7205 JT,2013-04-02,813.6707,2908000
7205 JT,2013-04-03,862.8577,3711000
