ticker,date,last,volume
7269 JT,2013-01-04,2189.0485,4044800
7269 JT,2013-01-07,2130.2518,2663700
7269 JT,2013-01-08,2083.2144,3187100
7269 JT,2013-01-09,2075.9778,3037300
7269 JT,2013-01-10,2083.2144,2799800
7269 JT,2013-01-11,2122.1107,2760100
7269 JT,2013-01-15,2186.3348,3530300
7269 JT,2013-01-16,2129.3472,2134400
7269 JT,2013-01-17,2121.2061,2457500
7269 JT,2013-01-18,2180.0029,3706100
7269 JT,2013-01-21,2126.6335,1960300
7269 JT,2013-01-22,2096.7828,2856900
7269 JT,2013-01-23,2055.1728,2195200
7269 JT,2013-01-24,2085.0235,1993700
7269 JT,2013-01-25,2169.1481,3257300
7269 JT,2013-01-28,2119.397,2718500
7269 JT,2013-01-29,2144.7248,2192400
7269 JT,2013-01-30,2170.9572,1851300
7269 JT,2013-01-31,2164.6253,1539600
7269 JT,2013-02-01,2201.7124,2451100
7269 JT,2013-02-04,2171.8618,2332900
7269 JT,2013-02-05,2124.8244,3003400
7269 JT,2013-02-06,2189.9531,3175700
7269 JT,2013-02-07,2180.0029,2400100
7269 JT,2013-02-08,2062.4094,5463900
7269 JT,2013-02-12,2066.0276,3513900
7269 JT,2013-02-13,2088.6418,3346600
7269 JT,2013-02-14,2108.5422,2852300
7269 JT,2013-02-15,2098.592,2747400
7269 JT,2013-02-18,2087.7372,3017600
7269 JT,2013-02-19,2074.1687,1577100
7269 JT,2013-02-20,2086.8326,2212700
7269 JT,2013-02-21,2037.9861,3542900
7269 JT,2013-02-22,2036.177,2254700
7269 JT,2013-02-25,2035.2724,1908300
7269 JT,2013-02-26,1993.6624,2661500
7269 JT,2013-02-27,1967.43,2117700
7269 JT,2013-02-28,2005.4217,2068000
7269 JT,2013-03-01,2006.3263,2771600
7269 JT,2013-03-04,2000.8989,1505500
7269 JT,2013-03-05,1969.2391,1602100
7269 JT,2013-03-06,2026.2267,2461100
7269 JT,2013-03-07,2057.8865,2038200
7269 JT,2013-03-08,2062.4094,6228100
7269 JT,2013-03-11,2087.7372,2057800
7269 JT,2013-03-12,2047.9363,1965100
7269 JT,2013-03-13,2049.7454,1184500
7269 JT,2013-03-14,2051.5546,1165500
7269 JT,2013-03-15,2045.2226,1756000
7269 JT,2013-03-18,1986.4258,1763100
7269 JT,2013-03-19,1987.3304,1759400
7269 JT,2013-03-21,1992.7578,1293400
7269 JT,2013-03-22,1980.9985,1965500
7269 JT,2013-03-25,2002.708,2006800
7269 JT,2013-03-26,1962.0026,2983500
7269 JT,2013-03-27,1935.6479,2107800
7269 JT,2013-03-28,1907.4765,2114900
7269 JT,2013-03-29,1918.3815,1483900
7269 JT,2013-04-01,1943.8267,3171200
7269 JT,2013-04-02,1870.2175,2581000
7269 JT,2013-04-03,1899.2977,2392800
7269 JT,2013-04-04,1949.2792,6059900
7269 JT,2013-04-05,1900.2064,5805100
7269 JT,2013-04-08,2054.6948,3557300
7269 JT,2013-04-09,2120.1251,3337000
7269 JT,2013-04-10,2129.2126,3774900
7269 JT,2013-04-11,2187.373,3978100
7269 JT,2013-04-12,2143.7527,3420900
7269 JT,2013-04-15,2103.7675,1827300
7269 JT,2013-04-16,2081.0486,2864300
7269 JT,2013-04-17,2150.114,2319100
7269 JT,2013-04-18,2095.5887,3538800
7269 JT,2013-04-19,2105.585,2293700
7269 JT,2013-04-22,2130.1214,3342400
7269 JT,2013-04-23,2130.1214,1711100
7269 JT,2013-04-24,2151.9315,1738400
7269 JT,2013-04-25,2156.4753,2413400
7269 JT,2013-04-26,2135.5739,2508600
7269 JT,2013-04-30,2270.0697,4670200
7269 JT,2013-05-01,2305.5111,2800600
7269 JT,2013-05-02,2226.4494,2558100
7269 JT,2013-05-07,2388.2078,3575200
7269 JT,2013-05-08,2359.1276,1760600
7269 JT,2013-05-09,2353.6751,1631100
7269 JT,2013-05-10,2530.8823,4692800
7269 JT,2013-05-13,2594.4951,3962500
7269 JT,2013-05-14,2539.0611,1911200
7269 JT,2013-05-15,2591.7689,1893400
7269 JT,2013-05-16,2578.1376,2428200
7269 JT,2013-05-17,2559.0537,2203300
7269 JT,2013-05-20,2546.3311,2785100
7269 JT,2013-05-21,2587.2251,2602800
7269 JT,2013-05-22,2599.9477,2378900
7269 JT,2013-05-23,2373.6677,3799900
7269 JT,2013-05-24,2459.9994,3590200
7269 JT,2013-05-27,2362.7627,2492900
7269 JT,2013-05-28,2420.0142,1975300
7269 JT,2013-05-29,2398.2041,2542800
7269 JT,2013-05-30,2301.8761,2319800
7269 JT,2013-05-31,2280.066,3007200
7269 JT,2013-06-03,2186.4642,3108700
7269 JT,2013-06-04,2287.336,3143800
7269 JT,2013-06-05,2227.3582,2423100
7269 JT,2013-06-06,2176.4679,4436900
7269 JT,2013-06-07,2129.2126,3600100
7269 JT,2013-06-10,2211.0006,2093100
7269 JT,2013-06-11,2193.7342,2573600
7269 JT,2013-06-12,2099.2237,4448800
7269 JT,2013-06-13,1946.5529,5436900
7269 JT,2013-06-14,1971.9981,5291400
7269 JT,2013-06-17,2004.7132,2907700
7269 JT,2013-06-18,1996.5344,2080700
7269 JT,2013-06-19,2037.4284,1828100
7269 JT,2013-06-20,1911.1115,5687100
7269 JT,2013-06-21,1983.8119,4880600
7269 JT,2013-06-24,1976.5418,2907800
7269 JT,2013-06-25,1978.3593,3447800
7269 JT,2013-06-26,1962.0018,1505300
7269 JT,2013-06-27,2011.9833,1980800
7269 JT,2013-06-28,2078.3224,3015600
7269 JT,2013-07-01,2120.1251,2550300
7269 JT,2013-07-02,2191.9167,2100200
7269 JT,2013-07-03,2235.537,2207000
7269 JT,2013-07-04,2206.4568,1336400
7269 JT,2013-07-05,2220.9969,1472700
7269 JT,2013-07-08,2210.0918,1834500
7269 JT,2013-07-09,2223.7232,2116800
7269 JT,2013-07-10,2223.7232,1829700
7269 JT,2013-07-11,2258.2558,2517900
7269 JT,2013-07-12,2310.0549,2378300
7269 JT,2013-07-16,2271.8872,2593300
7269 JT,2013-07-17,2261.8909,1495700
7269 JT,2013-07-18,2308.2374,1953100
7269 JT,2013-07-19,2256.4383,2811200
7269 JT,2013-07-22,2284.6097,1909900
7269 JT,2013-07-23,2275.5222,1504700
7269 JT,2013-07-24,2311.8724,2826600
7269 JT,2013-07-25,2268.2521,1884100
7269 JT,2013-07-26,2218.2706,1948800
7269 JT,2013-07-29,2133.7564,2132900
7269 JT,2013-07-30,2217.3619,1939700
7269 JT,2013-07-31,2136.4827,1589700
7269 JT,2013-08-01,2206.4568,1558800
7269 JT,2013-08-02,2334.5912,3136900
7269 JT,2013-08-05,2309.1461,1417900
7269 JT,2013-08-06,2327.3212,1429600
7269 JT,2013-08-07,2255.5296,2734200
7269 JT,2013-08-08,2244.6245,2834100
7269 JT,2013-08-09,2230.9932,2481700
7269 JT,2013-08-12,2206.4568,1383800
7269 JT,2013-08-13,2303.6936,2030200
7269 JT,2013-08-14,2330.0475,1600100
7269 JT,2013-08-15,2254.6208,1593300
7269 JT,2013-08-16,2219.1794,1601200
7269 JT,2013-08-19,2196.4605,1982600
7269 JT,2013-08-20,2021.0708,6017500
7269 JT,2013-08-21,2016.527,4330300
7269 JT,2013-08-22,1972.9068,3655600
7269 JT,2013-08-23,2032.8846,3874500
7269 JT,2013-08-26,1993.8082,2180500
7269 JT,2013-08-27,1977.4506,1861700
7269 JT,2013-08-28,1871.1263,4725700
7269 JT,2013-08-29,1912.0202,3462900
7269 JT,2013-08-30,1919.2903,2774600
7269 JT,2013-09-02,1911.1115,3093200
7269 JT,2013-09-03,1978.3593,2613300
7269 JT,2013-09-04,1971.9981,1961000
7269 JT,2013-09-05,2013.8008,3083100
7269 JT,2013-09-06,2009.257,1911100
