ticker,date,last,volume
4061 JT,2013-01-04,1173.5344,328600
4061 JT,2013-01-07,1161.9153,458800
4061 JT,2013-01-08,1161.9153,625400
4061 JT,2013-01-09,1173.5344,557600
4061 JT,2013-01-10,1177.4075,367400
4061 JT,2013-01-11,1192.8997,509200
4061 JT,2013-01-15,1196.7727,555800
4061 JT,2013-01-16,1181.2805,513000
4061 JT,2013-01-17,1189.0266,584600
4061 JT,2013-01-18,1220.011,526000
4061 JT,2013-01-21,1220.011,536800
4061 JT,2013-01-22,1208.3919,483200
4061 JT,2013-01-23,1173.5344,466000
4061 JT,2013-01-24,1192.8997,355200
4061 JT,2013-01-25,1235.5032,418400
4061 JT,2013-01-28,1227.7571,367200
4061 JT,2013-01-29,1239.3763,361400
4061 JT,2013-01-30,1254.8685,346800
4061 JT,2013-01-31,1278.1068,521400
4061 JT,2013-02-01,1278.1068,363000
4061 JT,2013-02-04,1278.1068,296200
4061 JT,2013-02-05,1243.2493,497200
4061 JT,2013-02-06,1293.599,560600
4061 JT,2013-02-07,1312.9642,1309800
4061 JT,2013-02-08,1281.9798,694600
4061 JT,2013-02-12,1316.8373,530600
4061 JT,2013-02-13,1274.2337,412800
4061 JT,2013-02-14,1305.2181,723200
4061 JT,2013-02-15,1274.2337,422800
4061 JT,2013-02-18,1301.3451,518800
4061 JT,2013-02-19,1293.599,222800
4061 JT,2013-02-20,1316.8373,496200
4061 JT,2013-02-21,1328.4565,763400
4061 JT,2013-02-22,1332.3295,652200
4061 JT,2013-02-25,1374.9331,634200
4061 JT,2013-02-26,1359.4409,644000
4061 JT,2013-02-27,1336.2026,827000
4061 JT,2013-02-28,1367.187,586800
4061 JT,2013-03-01,1382.6792,463600
4061 JT,2013-03-04,1382.6792,271800
4061 JT,2013-03-05,1363.3139,410800
4061 JT,2013-03-06,1355.5678,553000
4061 JT,2013-03-07,1343.9487,609800
4061 JT,2013-03-08,1374.9331,1259200
4061 JT,2013-03-11,1374.9331,539800
4061 JT,2013-03-12,1394.2983,711400
4061 JT,2013-03-13,1405.9175,403200
4061 JT,2013-03-14,1386.5522,515200
4061 JT,2013-03-15,1402.0444,405200
4061 JT,2013-03-18,1363.3139,490200
4061 JT,2013-03-19,1378.8061,607200
4061 JT,2013-03-21,1390.4253,772600
